"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"30",221,"Female","SRET","EW_formal","self","Negative","morality","下流","","","","f","no","586","","self_Negative_morality","phase_015_subj_46"
"31",221,"Female","SRET","EW_formal","friend","Negative","ability","依靠","","","","j","yes","1137","","friend_Negative_ability","phase_015_subj_46"
"32",221,"Female","SRET","EW_formal","self","Negative","morality","奸险","","","","f","no","827","","self_Negative_morality","phase_015_subj_46"
"33",221,"Female","SRET","EW_formal","self","Negative","ability","盲目","","","","f","no","728","","self_Negative_ability","phase_015_subj_46"
"34",221,"Female","SRET","EW_formal","self","Negative","ability","短浅","","","","f","no","639","","self_Negative_ability","phase_015_subj_46"
"35",221,"Female","SRET","EW_formal","self","Negative","ability","迟钝","","","","f","no","592","","self_Negative_ability","phase_015_subj_46"
"36",221,"Female","SRET","EW_formal","friend","Positive","ability","聪明","","","","j","yes","714","","friend_Positive_ability","phase_015_subj_46"
"37",221,"Female","SRET","EW_formal","friend","Positive","morality","礼貌","","","","j","yes","665","","friend_Positive_morality","phase_015_subj_46"
"38",221,"Female","SRET","EW_formal","self","Negative","morality","刻薄","","","","f","no","683","","self_Negative_morality","phase_015_subj_46"
"39",221,"Female","SRET","EW_formal","self","Positive","morality","正气","","","","j","yes","755","","self_Positive_morality","phase_015_subj_46"
"40",221,"Female","SRET","EW_formal","self","Positive","morality","廉正","","","","j","yes","595","","self_Positive_morality","phase_015_subj_46"
"41",221,"Female","SRET","EW_formal","friend","Positive","morality","淡泊","","","","j","yes","596","","friend_Positive_morality","phase_015_subj_46"
"42",221,"Female","SRET","EW_formal","self","Positive","morality","善心","","","","j","yes","749","","self_Positive_morality","phase_015_subj_46"
"43",221,"Female","SRET","EW_formal","friend","Negative","morality","不孝","","","","f","no","898","","friend_Negative_morality","phase_015_subj_46"
"44",221,"Female","SRET","EW_formal","self","Negative","ability","短视","","","","f","no","831","","self_Negative_ability","phase_015_subj_46"
"45",221,"Female","SRET","EW_formal","self","Negative","morality","诡诈","","","","f","no","645","","self_Negative_morality","phase_015_subj_46"
"46",221,"Female","SRET","EW_formal","self","Negative","ability","屈才","","","","f","no","711","","self_Negative_ability","phase_015_subj_46"
"47",221,"Female","SRET","EW_formal","self","Negative","ability","愚痴","","","","f","no","630","","self_Negative_ability","phase_015_subj_46"
"48",221,"Female","SRET","EW_formal","self","Negative","ability","庸碌","","","","f","no","635","","self_Negative_ability","phase_015_subj_46"
"49",221,"Female","SRET","EW_formal","self","Negative","morality","自私","","","","j","yes","610","","self_Negative_morality","phase_015_subj_46"
"50",221,"Female","SRET","EW_formal","self","Negative","morality","不端","","","","f","no","665","","self_Negative_morality","phase_015_subj_46"
"51",221,"Female","SRET","EW_formal","friend","Negative","ability","窝囊","","","","f","no","607","","friend_Negative_ability","phase_015_subj_46"
"52",221,"Female","SRET","EW_formal","self","Negative","morality","混账","","","","f","no","634","","self_Negative_morality","phase_015_subj_46"
"53",221,"Female","SRET","EW_formal","friend","Negative","ability","逞强","","","","f","no","634","","friend_Negative_ability","phase_015_subj_46"
"54",221,"Female","SRET","EW_formal","friend","Negative","ability","驽钝","","","","f","no","564","","friend_Negative_ability","phase_015_subj_46"
"55",221,"Female","SRET","EW_formal","self","Negative","ability","拖拉","","","","j","yes","435","","self_Negative_ability","phase_015_subj_46"
"56",221,"Female","SRET","EW_formal","friend","Negative","morality","无赖","","","","f","no","582","","friend_Negative_morality","phase_015_subj_46"
"57",221,"Female","SRET","EW_formal","friend","Positive","ability","稳健","","","","j","yes","558","","friend_Positive_ability","phase_015_subj_46"
"58",221,"Female","SRET","EW_formal","self","Positive","ability","专注","","","","f","no","764","","self_Positive_ability","phase_015_subj_46"
"59",221,"Female","SRET","EW_formal","friend","Positive","ability","能干","","","","j","yes","642","","friend_Positive_ability","phase_015_subj_46"
"60",221,"Female","SRET","EW_formal","friend","Positive","morality","慈悲","","","","j","yes","545","","friend_Positive_morality","phase_015_subj_46"
"61",221,"Female","SRET","EW_formal","friend","Negative","morality","失信","","","","f","no","698","","friend_Negative_morality","phase_015_subj_46"
"62",221,"Female","SRET","EW_formal","self","Negative","ability","昏庸","","","","f","no","656","","self_Negative_ability","phase_015_subj_46"
"63",221,"Female","SRET","EW_formal","friend","Negative","morality","背叛","","","","f","no","777","","friend_Negative_morality","phase_015_subj_46"
"64",221,"Female","SRET","EW_formal","self","Positive","morality","仁厚","","","","j","yes","666","","self_Positive_morality","phase_015_subj_46"
"65",221,"Female","SRET","EW_formal","friend","Positive","morality","爱国","","","","f","no","858","","friend_Positive_morality","phase_015_subj_46"
"66",221,"Female","SRET","EW_formal","friend","Negative","ability","新手","","","","f","no","553","","friend_Negative_ability","phase_015_subj_46"
"67",221,"Female","SRET","EW_formal","self","Negative","morality","龌龊","","","","f","no","563","","self_Negative_morality","phase_015_subj_46"
"68",221,"Female","SRET","EW_formal","self","Positive","morality","清廉","","","","j","yes","607","","self_Positive_morality","phase_015_subj_46"
"69",221,"Female","SRET","EW_formal","self","Positive","morality","敬业","","","","f","no","605","","self_Positive_morality","phase_015_subj_46"
"70",221,"Female","SRET","EW_formal","friend","Negative","morality","势利","","","","f","no","560","","friend_Negative_morality","phase_015_subj_46"
"71",221,"Female","SRET","EW_formal","friend","Positive","morality","奉献","","","","f","no","744","","friend_Positive_morality","phase_015_subj_46"
"72",221,"Female","SRET","EW_formal","friend","Negative","ability","业余","","","","f","no","733","","friend_Negative_ability","phase_015_subj_46"
"73",221,"Female","SRET","EW_formal","self","Negative","morality","虚伪","","","","f","no","503","","self_Negative_morality","phase_015_subj_46"
"74",221,"Female","SRET","EW_formal","friend","Positive","morality","坦荡","","","","f","no","527","","friend_Positive_morality","phase_015_subj_46"
"75",221,"Female","SRET","EW_formal","self","Positive","ability","沉着","","","","j","yes","632","","self_Positive_ability","phase_015_subj_46"
"76",221,"Female","SRET","EW_formal","friend","Positive","morality","无私","","","","f","no","638","","friend_Positive_morality","phase_015_subj_46"
"77",221,"Female","SRET","EW_formal","friend","Negative","ability","独断","","","","f","no","691","","friend_Negative_ability","phase_015_subj_46"
"78",221,"Female","SRET","EW_formal","friend","Negative","morality","罪恶","","","","f","no","590","","friend_Negative_morality","phase_015_subj_46"
"79",221,"Female","SRET","EW_formal","self","Negative","morality","恶劣","","","","f","no","582","","self_Negative_morality","phase_015_subj_46"
"80",221,"Female","SRET","EW_formal","self","Positive","ability","思辨","","","","f","no","514","","self_Positive_ability","phase_015_subj_46"
"81",221,"Female","SRET","EW_formal","friend","Positive","morality","君子","","","","j","yes","459","","friend_Positive_morality","phase_015_subj_46"
"82",221,"Female","SRET","EW_formal","friend","Negative","morality","无耻","","","","j","yes","401","","friend_Negative_morality","phase_015_subj_46"
"83",221,"Female","SRET","EW_formal","friend","Positive","ability","骁勇","","","","f","no","511","","friend_Positive_ability","phase_015_subj_46"
"84",221,"Female","SRET","EW_formal","self","Positive","morality","刚正","","","","j","yes","552","","self_Positive_morality","phase_015_subj_46"
"85",221,"Female","SRET","EW_formal","friend","Negative","morality","偏私","","","","j","yes","924","","friend_Negative_morality","phase_015_subj_46"
"86",221,"Female","SRET","EW_formal","self","Positive","morality","守信","","","","f","no","710","","self_Positive_morality","phase_015_subj_46"
"87",221,"Female","SRET","EW_formal","friend","Positive","ability","周到","","","","j","yes","955","","friend_Positive_ability","phase_015_subj_46"
"88",221,"Female","SRET","EW_formal","self","Positive","ability","自律","","","","j","yes","1036","","self_Positive_ability","phase_015_subj_46"
"89",221,"Female","SRET","EW_formal","friend","Positive","morality","文明","","","","j","yes","821","","friend_Positive_morality","phase_015_subj_46"
"90",221,"Female","SRET","EW_formal","self","Negative","ability","无为","","","","f","no","673","","self_Negative_ability","phase_015_subj_46"
"91",221,"Female","SRET","EW_formal","friend","Positive","morality","素养","","","","f","no","858","","friend_Positive_morality","phase_015_subj_46"
"92",221,"Female","SRET","EW_formal","friend","Negative","morality","低俗","","","","f","no","933","","friend_Negative_morality","phase_015_subj_46"
"93",221,"Female","SRET","EW_formal","self","Negative","ability","缓慢","","","","f","no","610","","self_Negative_ability","phase_015_subj_46"
"94",221,"Female","SRET","EW_formal","self","Positive","ability","主见","","","","j","yes","830","","self_Positive_ability","phase_015_subj_46"
"95",221,"Female","SRET_math","math_instructions","","","","","","","","0","","5347","","__","phase_015_subj_46"
"96",221,"Female","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","2351","1","__","phase_015_subj_46"
"97",221,"Female","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","2296","1","__","phase_015_subj_46"
"98",221,"Female","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2408","1","__","phase_015_subj_46"
"99",221,"Female","SRET","SRET_math_calculate","","","","","20/5= ?","4","","4","4","2593","1","__","phase_015_subj_46"
"100",221,"Female","SRET","SRET_math_calculate","","","","","4+4= ?","8","","8","8","2448","1","__","phase_015_subj_46"
"101",221,"Female","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","1915","1","__","phase_015_subj_46"
"102",221,"Female","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2232","1","__","phase_015_subj_46"
"103",221,"Female","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","1911","1","__","phase_015_subj_46"
"104",221,"Female","SRET","SRET_math_calculate","","","","","2+7= ?","9","","9","9","1754","1","__","phase_015_subj_46"
"105",221,"Female","SRET","SRET_math_calculate","","","","","18/2= ?","9","","9","9","1811","1","__","phase_015_subj_46"
"106",221,"Female","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","2100","1","__","phase_015_subj_46"
"107",221,"Female","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","2153","1","__","phase_015_subj_46"
"108",221,"Female","SRET","SRET_math_calculate","","","","","9-5= ?","4","","4","4","1996","1","__","phase_015_subj_46"
"109",221,"Female","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","2091","1","__","phase_015_subj_46"
"110",221,"Female","SRET","SRET_math_calculate","","","","","11-3= ?","8","","8","8","2587","1","__","phase_015_subj_46"
"111",221,"Female","SRET","SRET_math_calculate","","","","","8/4= ?","2","","2","2","2156","1","__","phase_015_subj_46"
"112",221,"Female","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","1677","1","__","phase_015_subj_46"
"113",221,"Female","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","2317","1","__","phase_015_subj_46"
"114",221,"Female","SRET","SRET_math_calculate","","","","","1+7= ?","8","","8","8","1846","1","__","phase_015_subj_46"
"115",221,"Female","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","2030","1","__","phase_015_subj_46"
"116",221,"Female","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","1952","1","__","phase_015_subj_46"
"117",221,"Female","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","2189","1","__","phase_015_subj_46"
"118",221,"Female","SRET","SRET_math_calculate","","","","","9-8= ?","1","","1","1","1964","1","__","phase_015_subj_46"
"119",221,"Female","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","2053","1","__","phase_015_subj_46"
"120",221,"Female","SRET","SRET_math_calculate","","","","","11-5= ?","6","","5","5","2364","0","__","phase_015_subj_46"
"121",221,"Female","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","2130","1","__","phase_015_subj_46"
"122",221,"Female","SRET","SRET_math_calculate","","","","","22-22= ?","0","","0","0","2504","1","__","phase_015_subj_46"
"123",221,"Female","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2173","1","__","phase_015_subj_46"
"124",221,"Female","SRET","SRET_math_calculate","","","","","22/11= ?","2","","2","2","2232","1","__","phase_015_subj_46"
"125",221,"Female","SRET","SRET_math_calculate","","","","","72/9= ?","8","","8","8","2618","1","__","phase_015_subj_46"
"126",221,"Female","SRET","SRET_math_calculate","","","","","1*8= ?","8","","8","8","1762","1","__","phase_015_subj_46"
"127",221,"Female","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","2146","1","__","phase_015_subj_46"
"128",221,"Female","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","1806","1","__","phase_015_subj_46"
"129",221,"Female","SRET","SRET_math_calculate","","","","","7*0= ?","0","","7","7","1991","0","__","phase_015_subj_46"
"130",221,"Female","SRET","SRET_math_calculate","","","","","43-34= ?","9","","9","9","3822","1","__","phase_015_subj_46"
"131",221,"Female","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","2047","1","__","phase_015_subj_46"
"132",221,"Female","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","2579","1","__","phase_015_subj_46"
"133",221,"Female","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","2196","1","__","phase_015_subj_46"
"134",221,"Female","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","2031","1","__","phase_015_subj_46"
"135",221,"Female","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","1869","1","__","phase_015_subj_46"
"136",221,"Female","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","2192","1","__","phase_015_subj_46"
"137",221,"Female","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","2068","1","__","phase_015_subj_46"
"138",221,"Female","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","1982","1","__","phase_015_subj_46"
"139",221,"Female","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","2417","1","__","phase_015_subj_46"
"140",221,"Female","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","1977","1","__","phase_015_subj_46"
"141",221,"Female","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","1706","1","__","phase_015_subj_46"
"142",221,"Female","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","2180","1","__","phase_015_subj_46"
"143",221,"Female","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","1981","1","__","phase_015_subj_46"
"144",221,"Female","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","2002","1","__","phase_015_subj_46"
"145",221,"Female","SRET","SRET_math_calculate","","","","","11-4= ?","7","","7","7","2474","1","__","phase_015_subj_46"
"146",221,"Female","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","2322","1","__","phase_015_subj_46"
"147",221,"Female","SRET","SRET_math_calculate","","","","","1*9= ?","9","","9","9","2167","1","__","phase_015_subj_46"
"148",221,"Female","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","2084","1","__","phase_015_subj_46"
"149",221,"Female","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","1942","1","__","phase_015_subj_46"
"150",221,"Female","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","2293","1","__","phase_015_subj_46"
"151",221,"Female","SRET","SRET_math_calculate","","","","","32-23= ?","9","","9","9","3080","1","__","phase_015_subj_46"
"152",221,"Female","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1916","1","__","phase_015_subj_46"
"153",221,"Female","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","1817","1","__","phase_015_subj_46"
"154",221,"Female","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1982","1","__","phase_015_subj_46"
"155",221,"Female","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2130","1","__","phase_015_subj_46"
"156",221,"Female","SRET","SRET_math_calculate","","","","","3+1= ?","4","","4","4","2078","1","__","phase_015_subj_46"
"157",221,"Female","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1911","1","__","phase_015_subj_46"
"158",221,"Female","SRET","SRET_math_calculate","","","","","5+4= ?","9","","9","9","2031","1","__","phase_015_subj_46"
"159",221,"Female","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","3540","1","__","phase_015_subj_46"
"160",221,"Female","SRET","SRET_math_calculate","","","","","13-9= ?","4","","4","4","3281","1","__","phase_015_subj_46"
"161",221,"Female","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","3019","1","__","phase_015_subj_46"
"162",221,"Female","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1767","1","__","phase_015_subj_46"
"163",221,"Female","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","2370","1","__","phase_015_subj_46"
"164",221,"Female","SRET","SRET_math_calculate","","","","","3*3= ?","9","","9","9","2260","1","__","phase_015_subj_46"
"165",221,"Female","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","2061","1","__","phase_015_subj_46"
"166",221,"Female","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","2837","1","__","phase_015_subj_46"
"167",221,"Female","SRET","SRET_math_calculate","","","","","8-3= ? ","5","","5","5","2104","1","__","phase_015_subj_46"
"168",221,"Female","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","2170","1","__","phase_015_subj_46"
"169",221,"Female","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","2002","1","__","phase_015_subj_46"
"170",221,"Female","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2317","1","__","phase_015_subj_46"
"171",221,"Female","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","3484","1","__","phase_015_subj_46"
"172",221,"Female","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","2322","1","__","phase_015_subj_46"
"173",221,"Female","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","2359","1","__","phase_015_subj_46"
"174",221,"Female","SRET","SRET_math_calculate","","","","","9-6= ?","3","","3","3","3045","1","__","phase_015_subj_46"
"175",221,"Female","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","2584","1","__","phase_015_subj_46"
"176",221,"Female","SRET","SRET_math_calculate","","","","","1+6= ?","7","","","","","0","__","phase_015_subj_46"
"177",221,"Female","SRET_RJ","RJ_instruct_practice","","","","","","","","","","168728","","__","phase_015_subj_46"
"178",221,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","171993","1","self_Negative_morality","phase_015_subj_46"
"179",221,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","3","","2474","0","_Negative_morality","phase_015_subj_46"
"180",221,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","2432","1","self_Negative_ability","phase_015_subj_46"
"181",221,"Female","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","friend","8336","0","_Negative_ability","phase_015_subj_46"
"182",221,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","1983","1","friend_Negative_morality","phase_015_subj_46"
"183",221,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","1027","1","friend_Negative_ability","phase_015_subj_46"
"184",221,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","1","new","1099","1","friend_Positive_morality","phase_015_subj_46"
"185",221,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1305","1","self_Positive_morality","phase_015_subj_46"
"186",221,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","f","friend","3203","0","_Positive_morality","phase_015_subj_46"
"187",221,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","1733","1","self_Positive_ability","phase_015_subj_46"
"188",221,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","f","friend","1095","0","_Positive_ability","phase_015_subj_46"
"189",221,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","3","old","842","0","friend_Positive_ability","phase_015_subj_46"
"190",221,"Female","SRET","RJ_formal_2","","Positive","ability","认真","","","friend","f","friend","538","1","_Positive_ability","phase_015_subj_46"
"191",221,"Female","SRET_RJ","RJ_instruct","","","","","","","","","","3347","","__","phase_015_subj_46"
"192",221,"Female","SRET","RJ_formal1","self","Positive","ability","刻苦","","","old","3","old","1943","1","self_Positive_ability","phase_015_subj_46"
"193",221,"Female","SRET","RJ_formal_2","","Positive","ability","刻苦","","","self","f","friend","1373","0","_Positive_ability","phase_015_subj_46"
"194",221,"Female","SRET","RJ_formal1","friend","Negative","ability","新手","","","old","1","new","1445","0","friend_Negative_ability","phase_015_subj_46"
"195",221,"Female","SRET","RJ_formal1","self","Positive","ability","专注","","","old","3","old","1013","1","self_Positive_ability","phase_015_subj_46"
"196",221,"Female","SRET","RJ_formal_2","","Positive","ability","专注","","","self","j","self","1434","1","_Positive_ability","phase_015_subj_46"
"197",221,"Female","SRET","RJ_formal1","self","Positive","morality","清廉","","","old","3","old","1450","1","self_Positive_morality","phase_015_subj_46"
"198",221,"Female","SRET","RJ_formal_2","","Positive","morality","清廉","","","self","j","self","782","1","_Positive_morality","phase_015_subj_46"
"199",221,"Female","SRET","RJ_formal1","friend","Negative","morality","背叛","","","old","3","old","1639","1","friend_Negative_morality","phase_015_subj_46"
"200",221,"Female","SRET","RJ_formal_2","","Negative","morality","背叛","","","friend","f","friend","661","1","_Negative_morality","phase_015_subj_46"
"201",221,"Female","SRET","RJ_formal1",NA,"Negative","ability","草率","","","new","1","new","1013","1","NA_Negative_ability","phase_015_subj_46"
"202",221,"Female","SRET","RJ_formal1",NA,"Positive","ability","扎实","","","new","1","new","719","1","NA_Positive_ability","phase_015_subj_46"
"203",221,"Female","SRET","RJ_formal1",NA,"Negative","morality","腐败","","","new","1","new","1123","1","NA_Negative_morality","phase_015_subj_46"
"204",221,"Female","SRET","RJ_formal1",NA,"Negative","ability","差生","","","new","1","new","796","1","NA_Negative_ability","phase_015_subj_46"
"205",221,"Female","SRET","RJ_formal1",NA,"Positive","ability","娴熟","","","new","1","new","941","1","NA_Positive_ability","phase_015_subj_46"
"206",221,"Female","SRET","RJ_formal1","friend","Negative","ability","拖延","","","old","3","old","3166","1","friend_Negative_ability","phase_015_subj_46"
"207",221,"Female","SRET","RJ_formal_2","","Negative","ability","拖延","","","friend","f","friend","1092","1","_Negative_ability","phase_015_subj_46"
"208",221,"Female","SRET","RJ_formal1","friend","Positive","morality","谦逊","","","old","3","old","1441","1","friend_Positive_morality","phase_015_subj_46"
"209",221,"Female","SRET","RJ_formal_2","","Positive","morality","谦逊","","","friend","j","self","1381","0","_Positive_morality","phase_015_subj_46"
"210",221,"Female","SRET","RJ_formal1",NA,"Negative","morality","蛇蝎","","","new","1","new","1057","1","NA_Negative_morality","phase_015_subj_46"
"211",221,"Female","SRET","RJ_formal1",NA,"Negative","ability","废物","","","new","3","old","1520","0","NA_Negative_ability","phase_015_subj_46"
"212",221,"Female","SRET","RJ_formal_2","","Negative","ability","废物","","",NA,"f","friend","2962",NA,"_Negative_ability","phase_015_subj_46"
"213",221,"Female","SRET","RJ_formal1",NA,"Positive","ability","博识","","","new","1","new","947","1","NA_Positive_ability","phase_015_subj_46"
"214",221,"Female","SRET","RJ_formal1","friend","Negative","morality","不孝","","","old","1","new","462","0","friend_Negative_morality","phase_015_subj_46"
"215",221,"Female","SRET","RJ_formal1",NA,"Negative","morality","卑鄙","","","new","3","old","2038","0","NA_Negative_morality","phase_015_subj_46"
"216",221,"Female","SRET","RJ_formal_2","","Negative","morality","卑鄙","","",NA,"j","self","1272",NA,"_Negative_morality","phase_015_subj_46"
"217",221,"Female","SRET","RJ_formal1","self","Positive","morality","守信","","","old","3","old","2607","1","self_Positive_morality","phase_015_subj_46"
"218",221,"Female","SRET","RJ_formal_2","","Positive","morality","守信","","","self","j","self","992","1","_Positive_morality","phase_015_subj_46"
"219",221,"Female","SRET","RJ_formal1","self","Positive","ability","上进","","","old","3","old","1287","1","self_Positive_ability","phase_015_subj_46"
"220",221,"Female","SRET","RJ_formal_2","","Positive","ability","上进","","","self","f","friend","1384","0","_Positive_ability","phase_015_subj_46"
"221",221,"Female","SRET","RJ_formal1","self","Positive","ability","利落","","","old","2","familiar","1426","1","self_Positive_ability","phase_015_subj_46"
"222",221,"Female","SRET","RJ_formal_2","","Positive","ability","利落","","","self","f","friend","2077","0","_Positive_ability","phase_015_subj_46"
