"X","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
3201,312,"Female","SRET","EW_formal","self","Positive","ability","聪明","",NA,"","f","yes","698",NA,"self_Positive_ability","phase_006_subj_7"
3202,312,"Female","SRET","EW_formal","self","Positive","morality","孝顺","",NA,"","f","yes","632",NA,"self_Positive_morality","phase_006_subj_7"
3203,312,"Female","SRET","EW_formal","friend","Positive","ability","稳健","",NA,"","j","no","1317",NA,"friend_Positive_ability","phase_006_subj_7"
3204,312,"Female","SRET","EW_formal","friend","Positive","ability","博学","",NA,"","f","yes","826",NA,"friend_Positive_ability","phase_006_subj_7"
3205,312,"Female","SRET","EW_formal","friend","Positive","morality","仁厚","",NA,"","f","yes","833",NA,"friend_Positive_morality","phase_006_subj_7"
3206,312,"Female","SRET","EW_formal","self","Negative","morality","缺德","",NA,"","j","no","949",NA,"self_Negative_morality","phase_006_subj_7"
3207,312,"Female","SRET","EW_formal","self","Negative","ability","无能","",NA,"","j","no","1051",NA,"self_Negative_ability","phase_006_subj_7"
3208,312,"Female","SRET","EW_formal","friend","Positive","ability","懂行","",NA,"","f","yes","985",NA,"friend_Positive_ability","phase_006_subj_7"
3209,312,"Female","SRET","EW_formal","self","Positive","ability","智慧","",NA,"","f","yes","1086",NA,"self_Positive_ability","phase_006_subj_7"
3210,312,"Female","SRET","EW_formal","friend","Negative","morality","阴毒","",NA,"","j","no","768",NA,"friend_Negative_morality","phase_006_subj_7"
3211,312,"Female","SRET","EW_formal","self","Negative","morality","失信","",NA,"","j","no","963",NA,"self_Negative_morality","phase_006_subj_7"
3212,312,"Female","SRET","EW_formal","friend","Negative","ability","笨蛋","",NA,"","j","no","751",NA,"friend_Negative_ability","phase_006_subj_7"
3213,312,"Female","SRET","EW_formal","friend","Negative","morality","虚伪","",NA,"","j","no","684",NA,"friend_Negative_morality","phase_006_subj_7"
3214,312,"Female","SRET","EW_formal","self","Negative","morality","邪恶","",NA,"","j","no","642",NA,"self_Negative_morality","phase_006_subj_7"
3215,312,"Female","SRET","EW_formal","friend","Positive","morality","文明","",NA,"","f","yes","525",NA,"friend_Positive_morality","phase_006_subj_7"
3216,312,"Female","SRET","EW_formal","friend","Positive","morality","守时","",NA,"","j","no","856",NA,"friend_Positive_morality","phase_006_subj_7"
3217,312,"Female","SRET","EW_formal","friend","Positive","morality","守信","",NA,"","f","yes","808",NA,"friend_Positive_morality","phase_006_subj_7"
3218,312,"Female","SRET","EW_formal","self","Positive","morality","廉明","",NA,"","f","yes","1202",NA,"self_Positive_morality","phase_006_subj_7"
3219,312,"Female","SRET","EW_formal","friend","Positive","ability","高效","",NA,"","f","yes","1208",NA,"friend_Positive_ability","phase_006_subj_7"
3220,312,"Female","SRET","EW_formal","friend","Negative","morality","伪善","",NA,"","j","no","755",NA,"friend_Negative_morality","phase_006_subj_7"
3221,312,"Female","SRET","EW_formal","self","Negative","morality","小人","",NA,"","j","no","588",NA,"self_Negative_morality","phase_006_subj_7"
3222,312,"Female","SRET","EW_formal","friend","Positive","ability","中用","",NA,"","j","no","1060",NA,"friend_Positive_ability","phase_006_subj_7"
3223,312,"Female","SRET","EW_formal","self","Positive","ability","刻苦","",NA,"","j","no","880",NA,"self_Positive_ability","phase_006_subj_7"
3224,312,"Female","SRET","EW_formal","self","Positive","morality","淡泊","",NA,"","f","yes","1029",NA,"self_Positive_morality","phase_006_subj_7"
3225,312,"Female","SRET","EW_formal","self","Positive","ability","专注","",NA,"","f","yes","712",NA,"self_Positive_ability","phase_006_subj_7"
3226,312,"Female","SRET","EW_formal","self","Negative","ability","庸碌","",NA,"","f","yes","1120",NA,"self_Negative_ability","phase_006_subj_7"
3227,312,"Female","SRET","EW_formal","friend","Negative","morality","腐败","",NA,"","j","no","680",NA,"friend_Negative_morality","phase_006_subj_7"
3228,312,"Female","SRET","EW_formal","self","Positive","ability","顶事","",NA,"","f","yes","1268",NA,"self_Positive_ability","phase_006_subj_7"
3229,312,"Female","SRET","EW_formal","friend","Negative","morality","刻薄","",NA,"","j","no","605",NA,"friend_Negative_morality","phase_006_subj_7"
3230,312,"Female","SRET","EW_formal","friend","Positive","ability","有力","",NA,"","f","yes","1767",NA,"friend_Positive_ability","phase_006_subj_7"
3231,312,"Female","SRET","EW_formal","friend","Negative","ability","短浅","",NA,"","j","no","652",NA,"friend_Negative_ability","phase_006_subj_7"
3232,312,"Female","SRET","EW_formal","friend","Negative","ability","弱智","",NA,"","j","no","711",NA,"friend_Negative_ability","phase_006_subj_7"
3233,312,"Female","SRET","EW_formal","friend","Positive","ability","利落","",NA,"","f","yes","686",NA,"friend_Positive_ability","phase_006_subj_7"
3234,312,"Female","SRET","EW_formal","friend","Positive","morality","敬业","",NA,"","f","yes","739",NA,"friend_Positive_morality","phase_006_subj_7"
3235,312,"Female","SRET","EW_formal","self","Negative","ability","愚蠢","",NA,"","j","no","704",NA,"self_Negative_ability","phase_006_subj_7"
3236,312,"Female","SRET","EW_formal","friend","Negative","morality","黑心","",NA,"","j","no","713",NA,"friend_Negative_morality","phase_006_subj_7"
3237,312,"Female","SRET","EW_formal","friend","Negative","ability","屈才","",NA,"","f","yes","1073",NA,"friend_Negative_ability","phase_006_subj_7"
3238,312,"Female","SRET","EW_formal","self","Negative","ability","才尽","",NA,"","j","no","839",NA,"self_Negative_ability","phase_006_subj_7"
3239,312,"Female","SRET","EW_formal","friend","Negative","morality","拜金","",NA,"","j","no","907",NA,"friend_Negative_morality","phase_006_subj_7"
3240,312,"Female","SRET","EW_formal","friend","Negative","morality","不仁","",NA,"","j","no","840",NA,"friend_Negative_morality","phase_006_subj_7"
3241,312,"Female","SRET","EW_formal","friend","Negative","ability","盲目","",NA,"","j","no","1234",NA,"friend_Negative_ability","phase_006_subj_7"
3242,312,"Female","SRET","EW_formal","friend","Positive","morality","善心","",NA,"","f","yes","871",NA,"friend_Positive_morality","phase_006_subj_7"
3243,312,"Female","SRET","EW_formal","friend","Positive","ability","勤奋","",NA,"","f","yes","1000",NA,"friend_Positive_ability","phase_006_subj_7"
3244,312,"Female","SRET","EW_formal","self","Negative","morality","利己","",NA,"","j","no","1544",NA,"self_Negative_morality","phase_006_subj_7"
3245,312,"Female","SRET","EW_formal","self","Negative","ability","差生","",NA,"","j","no","916",NA,"self_Negative_ability","phase_006_subj_7"
3246,312,"Female","SRET","EW_formal","self","Positive","ability","上进","",NA,"","f","yes","1715",NA,"self_Positive_ability","phase_006_subj_7"
3247,312,"Female","SRET","EW_formal","self","Positive","ability","博识","",NA,"","j","no","908",NA,"self_Positive_ability","phase_006_subj_7"
3248,312,"Female","SRET","EW_formal","friend","Negative","morality","不端","",NA,"","j","no","683",NA,"friend_Negative_morality","phase_006_subj_7"
3249,312,"Female","SRET","EW_formal","self","Positive","ability","干练","",NA,"","f","yes","1613",NA,"self_Positive_ability","phase_006_subj_7"
3250,312,"Female","SRET","EW_formal","friend","Positive","morality","廉正","",NA,"","f","yes","1073",NA,"friend_Positive_morality","phase_006_subj_7"
3251,312,"Female","SRET","EW_formal","self","Negative","ability","废物","",NA,"","j","no","580",NA,"self_Negative_ability","phase_006_subj_7"
3252,312,"Female","SRET","EW_formal","friend","Positive","morality","高洁","",NA,"","f","yes","680",NA,"friend_Positive_morality","phase_006_subj_7"
3253,312,"Female","SRET","EW_formal","friend","Negative","ability","短视","",NA,"","j","no","741",NA,"friend_Negative_ability","phase_006_subj_7"
3254,312,"Female","SRET","EW_formal","self","Positive","morality","刚正","",NA,"","f","yes","954",NA,"self_Positive_morality","phase_006_subj_7"
3255,312,"Female","SRET","EW_formal","self","Negative","morality","狡狯","",NA,"","j","no","544",NA,"self_Negative_morality","phase_006_subj_7"
3256,312,"Female","SRET","EW_formal","self","Negative","ability","粗心","",NA,"","j","no","748",NA,"self_Negative_ability","phase_006_subj_7"
3257,312,"Female","SRET","EW_formal","self","Positive","morality","正气","",NA,"","f","yes","917",NA,"self_Positive_morality","phase_006_subj_7"
3258,312,"Female","SRET","EW_formal","friend","Negative","ability","迂拙","",NA,"","j","no","839",NA,"friend_Negative_ability","phase_006_subj_7"
3259,312,"Female","SRET","EW_formal","friend","Negative","morality","淫乱","",NA,"","j","no","784",NA,"friend_Negative_morality","phase_006_subj_7"
3260,312,"Female","SRET","EW_formal","friend","Positive","ability","能干","",NA,"","f","yes","780",NA,"friend_Positive_ability","phase_006_subj_7"
3261,312,"Female","SRET","EW_formal","self","Positive","morality","义气","",NA,"","f","yes","576",NA,"self_Positive_morality","phase_006_subj_7"
3262,312,"Female","SRET","EW_formal","self","Positive","ability","思辨","",NA,"","f","yes","1271",NA,"self_Positive_ability","phase_006_subj_7"
3263,312,"Female","SRET","EW_formal","friend","Positive","morality","素养","",NA,"","f","yes","796",NA,"friend_Positive_morality","phase_006_subj_7"
3264,312,"Female","SRET","EW_formal","friend","Negative","morality","低俗","",NA,"","j","no","616",NA,"friend_Negative_morality","phase_006_subj_7"
3265,312,"Female","SRET","EW_formal","self","Positive","ability","主见","",NA,"","f","yes","679",NA,"self_Positive_ability","phase_006_subj_7"
3266,312,"Female","SRET","EW_formal","self","Negative","ability","缓慢","",NA,"","f","yes","993",NA,"self_Negative_ability","phase_006_subj_7"
3267,312,"Female","SRET_math","math_instructions","","","","","",NA,"","0","","18725",NA,"__","phase_006_subj_7"
3268,312,"Female","SRET","SRET_math_calculate","","","","","6+1= ?",7,"","7","7","3227",1,"__","phase_006_subj_7"
3269,312,"Female","SRET","SRET_math_calculate","","","","","9-9= ?",0,"","0","0","1992",1,"__","phase_006_subj_7"
3270,312,"Female","SRET","SRET_math_calculate","","","","","43-34= ?",9,"","9","9","2902",1,"__","phase_006_subj_7"
3271,312,"Female","SRET","SRET_math_calculate","","","","","4+4= ?",8,"","8","8","2164",1,"__","phase_006_subj_7"
3272,312,"Female","SRET","SRET_math_calculate","","","","","9-6= ?",3,"","3","3","2005",1,"__","phase_006_subj_7"
3273,312,"Female","SRET","SRET_math_calculate","","","","","15-10= ?",5,"","5","5","1901",1,"__","phase_006_subj_7"
3274,312,"Female","SRET","SRET_math_calculate","","","","","7*0= ?",0,"","0","0","2432",1,"__","phase_006_subj_7"
3275,312,"Female","SRET","SRET_math_calculate","","","","","9-2= ?",7,"","7","7","1951",1,"__","phase_006_subj_7"
3276,312,"Female","SRET","SRET_math_calculate","","","","","1-1= ?",0,"","0","0","1840",1,"__","phase_006_subj_7"
3277,312,"Female","SRET","SRET_math_calculate","","","","","1+6= ?",7,"","7","7","2008",1,"__","phase_006_subj_7"
3278,312,"Female","SRET","SRET_math_calculate","","","","","8+1= ?",9,"","9","9","1919",1,"__","phase_006_subj_7"
3279,312,"Female","SRET","SRET_math_calculate","","","","","8-2= ?",6,"","6","6","2017",1,"__","phase_006_subj_7"
3280,312,"Female","SRET","SRET_math_calculate","","","","","6+3= ?",9,"","9","9","1841",1,"__","phase_006_subj_7"
3281,312,"Female","SRET","SRET_math_calculate","","","","","9/3= ?",3,"","3","3","2491",1,"__","phase_006_subj_7"
3282,312,"Female","SRET","SRET_math_calculate","","","","","8-5= ?",3,"","3","3","2156",1,"__","phase_006_subj_7"
3283,312,"Female","SRET","SRET_math_calculate","","","","","21/3= ? ",7,"","7","7","2504",1,"__","phase_006_subj_7"
3284,312,"Female","SRET","SRET_math_calculate","","","","","12-7= ?",5,"","5","5","3039",1,"__","phase_006_subj_7"
3285,312,"Female","SRET","SRET_math_calculate","","","","","2+1= ?",3,"","3","3","1878",1,"__","phase_006_subj_7"
3286,312,"Female","SRET","SRET_math_calculate","","","","","30-29= ?",1,"","1","1","3076",1,"__","phase_006_subj_7"
3287,312,"Female","SRET","SRET_math_calculate","","","","","14-9= ?",5,"","5","5","2303",1,"__","phase_006_subj_7"
3288,312,"Female","SRET","SRET_math_calculate","","","","","9-7= ?",2,"","2","2","2069",1,"__","phase_006_subj_7"
3289,312,"Female","SRET","SRET_math_calculate","","","","","32-32= ?",0,"","0","0","3136",1,"__","phase_006_subj_7"
3290,312,"Female","SRET","SRET_math_calculate","","","","","2*3= ?",6,"","6","6","2093",1,"__","phase_006_subj_7"
3291,312,"Female","SRET","SRET_math_calculate","","","","","1+2= ?",3,"","3","3","1882",1,"__","phase_006_subj_7"
3292,312,"Female","SRET","SRET_math_calculate","","","","","9-4= ?",5,"","5","5","1967",1,"__","phase_006_subj_7"
3293,312,"Female","SRET","SRET_math_calculate","","","","","5+4= ?",9,"","9","9","2078",1,"__","phase_006_subj_7"
3294,312,"Female","SRET","SRET_math_calculate","","","","","3*2= ?",6,"","6","6","1994",1,"__","phase_006_subj_7"
3295,312,"Female","SRET","SRET_math_calculate","","","","","13-5= ?",8,"","8","8","2833",1,"__","phase_006_subj_7"
3296,312,"Female","SRET","SRET_math_calculate","","","","","2+2= ?",4,"","4","4","2126",1,"__","phase_006_subj_7"
3297,312,"Female","SRET","SRET_math_calculate","","","","","21/7=  ?",3,"","3","3","2048",1,"__","phase_006_subj_7"
3298,312,"Female","SRET","SRET_math_calculate","","","","","7*1=  ?",7,"","7","7","2063",1,"__","phase_006_subj_7"
3299,312,"Female","SRET","SRET_math_calculate","","","","","1+8= ?",9,"","9","9","1845",1,"__","phase_006_subj_7"
3300,312,"Female","SRET","SRET_math_calculate","","","","","4*2= ?",8,"","8","8","2124",1,"__","phase_006_subj_7"
3301,312,"Female","SRET","SRET_math_calculate","","","","","17-12= ? ",5,"","5","5","2167",1,"__","phase_006_subj_7"
3302,312,"Female","SRET","SRET_math_calculate","","","","","49/7 = ?",7,"","7","7","3594",1,"__","phase_006_subj_7"
3303,312,"Female","SRET","SRET_math_calculate","","","","","5+1= ?",6,"","6","6","2011",1,"__","phase_006_subj_7"
3304,312,"Female","SRET","SRET_math_calculate","","","","","3+4= ?",7,"","7","7","1981",1,"__","phase_006_subj_7"
3305,312,"Female","SRET","SRET_math_calculate","","","","","13-6= ?",7,"","7","7","4108",1,"__","phase_006_subj_7"
3306,312,"Female","SRET","SRET_math_calculate","","","","","32-23= ?",9,"","9","9","2374",1,"__","phase_006_subj_7"
3307,312,"Female","SRET","SRET_math_calculate","","","","","3+0= ?",3,"","3","3","2086",1,"__","phase_006_subj_7"
3308,312,"Female","SRET","SRET_math_calculate","","","","","4+5= ?",9,"","9","9","1935",1,"__","phase_006_subj_7"
3309,312,"Female","SRET","SRET_math_calculate","","","","","4+1= ?",5,"","5","5","1833",1,"__","phase_006_subj_7"
3310,312,"Female","SRET","SRET_math_calculate","","","","","5/1= ?",5,"","5","5","2511",1,"__","phase_006_subj_7"
3311,312,"Female","SRET","SRET_math_calculate","","","","","1+7= ?",8,"","8","8","1925",1,"__","phase_006_subj_7"
3312,312,"Female","SRET","SRET_math_calculate","","","","","56/7= ?",8,"","8","8","9334",1,"__","phase_006_subj_7"
3313,312,"Female","SRET","SRET_math_calculate","","","","","2+3= ?",5,"","5","5","1854",1,"__","phase_006_subj_7"
3314,312,"Female","SRET","SRET_math_calculate","","","","","3*1= ?",3,"","3","3","1947",1,"__","phase_006_subj_7"
3315,312,"Female","SRET","SRET_math_calculate","","","","","22-22= ?",0,"","0","0","1931",1,"__","phase_006_subj_7"
3316,312,"Female","SRET","SRET_math_calculate","","","","","81/9= ?",9,"","9","9","2158",1,"__","phase_006_subj_7"
3317,312,"Female","SRET","SRET_math_calculate","","","","","4/4= ?",1,"","1","1","2494",1,"__","phase_006_subj_7"
3318,312,"Female","SRET","SRET_math_calculate","","","","","4+3= ?",7,"","7","7","2101",1,"__","phase_006_subj_7"
3319,312,"Female","SRET","SRET_math_calculate","","","","","8/4= ?",2,"","2","2","2008",1,"__","phase_006_subj_7"
3320,312,"Female","SRET","SRET_math_calculate","","","","","50-42= ?",8,"","8","8","2889",1,"__","phase_006_subj_7"
3321,312,"Female","SRET","SRET_math_calculate","","","","","11-5= ?",6,"","6","6","2663",1,"__","phase_006_subj_7"
3322,312,"Female","SRET","SRET_math_calculate","","","","","12-5= ?",7,"","7","7","2916",1,"__","phase_006_subj_7"
3323,312,"Female","SRET","SRET_math_calculate","","","","","5+3= ?",8,"","8","8","2129",1,"__","phase_006_subj_7"
3324,312,"Female","SRET","SRET_math_calculate","","","","","29-27= ?",2,"","2","2","2653",1,"__","phase_006_subj_7"
3325,312,"Female","SRET","SRET_math_calculate","","","","","16-11= ?",5,"","5","5","2071",1,"__","phase_006_subj_7"
3326,312,"Female","SRET","SRET_math_calculate","","","","","12/4= ?",3,"","3","3","2589",1,"__","phase_006_subj_7"
3327,312,"Female","SRET","SRET_math_calculate","","","","","7+2= ?",9,"","9","9","1875",1,"__","phase_006_subj_7"
3328,312,"Female","SRET","SRET_math_calculate","","","","","1+1= ?",2,"","2","2","1776",1,"__","phase_006_subj_7"
3329,312,"Female","SRET","SRET_math_calculate","","","","","22/11= ?",2,"","2","2","2071",1,"__","phase_006_subj_7"
3330,312,"Female","SRET","SRET_math_calculate","","","","","3+1= ?",4,"","4","4","1899",1,"__","phase_006_subj_7"
3331,312,"Female","SRET","SRET_math_calculate","","","","","11-4= ?",7,"","7","7","3889",1,"__","phase_006_subj_7"
3332,312,"Female","SRET","SRET_math_calculate","","","","","8*1= ?",8,"","8","8","2118",1,"__","phase_006_subj_7"
3333,312,"Female","SRET","SRET_math_calculate","","","","","1+8= ?",9,"","9","9","1877",1,"__","phase_006_subj_7"
3334,312,"Female","SRET","SRET_math_calculate","","","","","9-8= ?",1,"","1","1","1878",1,"__","phase_006_subj_7"
3335,312,"Female","SRET","SRET_math_calculate","","","","","3+2= ?",5,"","5","5","1905",1,"__","phase_006_subj_7"
3336,312,"Female","SRET","SRET_math_calculate","","","","","11-3= ?",8,"","8","8","4863",1,"__","phase_006_subj_7"
3337,312,"Female","SRET","SRET_math_calculate","","","","","72/9= ?",8,"","8","8","5503",1,"__","phase_006_subj_7"
3338,312,"Female","SRET","SRET_math_calculate","","","","","19-17= ?",2,"","2","2","2187",1,"__","phase_006_subj_7"
3339,312,"Female","SRET","SRET_math_calculate","","","","","10-9= ?",1,"","1","1","1981",1,"__","phase_006_subj_7"
3340,312,"Female","SRET","SRET_math_calculate","","","","","6*0= ?",0,"","0","0","1815",1,"__","phase_006_subj_7"
3341,312,"Female","SRET","SRET_math_calculate","","","","","12/12= ?",1,"","","","",0,"__","phase_006_subj_7"
3342,312,"Female","SRET_RJ","RJ_instruct_practice","","","","","",NA,"","","","39279",NA,"__","phase_006_subj_7"
3343,312,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","",NA,"old","3","old","45931",1,"self_Negative_ability","phase_006_subj_7"
3344,312,"Female","SRET","RJ_formal_2","","Negative","ability","刻板","",NA,"self","3","","4744",0,"_Negative_ability","phase_006_subj_7"
3345,312,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","",NA,"new","1","new","3742",1,"friend_Negative_ability","phase_006_subj_7"
3346,312,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","",NA,"old","2","familiar","3534",1,"self_Positive_ability","phase_006_subj_7"
3347,312,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","",NA,"self","f","self","15571",1,"_Positive_ability","phase_006_subj_7"
3348,312,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","",NA,"new","1","new","1520",1,"friend_Negative_morality","phase_006_subj_7"
3349,312,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","",NA,"new","3","old","3750",0,"friend_Positive_ability","phase_006_subj_7"
3350,312,"Female","SRET","RJ_formal_2","","Positive","ability","认真","",NA,"friend","f","self","5130",0,"_Positive_ability","phase_006_subj_7"
3351,312,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","",NA,"old","2","familiar","7013",1,"self_Negative_morality","phase_006_subj_7"
3352,312,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","",NA,"self","f","self","4267",1,"_Negative_morality","phase_006_subj_7"
3353,312,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","",NA,"old","3","old","2264",1,"self_Positive_morality","phase_006_subj_7"
3354,312,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","",NA,"self","j","friend","6145",0,"_Positive_morality","phase_006_subj_7"
3355,312,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","",NA,"new","1","new","2022",1,"friend_Positive_morality","phase_006_subj_7"
3356,312,"Female","SRET_RJ","RJ_instruct","","","","","",NA,"","","","19171",NA,"__","phase_006_subj_7"
3357,312,"Female","SRET","RJ_formal1","friend","Negative","ability","逞能","",NA,"old","2","familiar","15659",1,"friend_Negative_ability","phase_006_subj_7"
3358,312,"Female","SRET","RJ_formal_2","","Negative","ability","逞能","",NA,"friend","j","friend","7785",1,"_Negative_ability","phase_006_subj_7"
3359,312,"Female","SRET","RJ_formal1",NA,"Negative","ability","驽钝","",NA,"new","1","new","1852",1,"NA_Negative_ability","phase_006_subj_7"
3360,312,"Female","SRET","RJ_formal1","friend","Positive","morality","文明","",NA,"old","2","familiar","1718",1,"friend_Positive_morality","phase_006_subj_7"
3361,312,"Female","SRET","RJ_formal_2","","Positive","morality","文明","",NA,"friend","f","self","1775",0,"_Positive_morality","phase_006_subj_7"
3362,312,"Female","SRET","RJ_formal1","friend","Positive","ability","勤奋","",NA,"old","3","old","2337",1,"friend_Positive_ability","phase_006_subj_7"
3363,312,"Female","SRET","RJ_formal_2","","Positive","ability","勤奋","",NA,"friend","j","friend","2119",1,"_Positive_ability","phase_006_subj_7"
3364,312,"Female","SRET","RJ_formal1",NA,"Positive","ability","学霸","",NA,"new","1","new","1416",1,"NA_Positive_ability","phase_006_subj_7"
3365,312,"Female","SRET","RJ_formal1",NA,"Negative","ability","业余","",NA,"new","1","new","3689",1,"NA_Negative_ability","phase_006_subj_7"
3366,312,"Female","SRET","RJ_formal1",NA,"Positive","ability","高明","",NA,"new","1","new","1203",1,"NA_Positive_ability","phase_006_subj_7"
3367,312,"Female","SRET","RJ_formal1","self","Negative","morality","利己","",NA,"old","2","familiar","1894",1,"self_Negative_morality","phase_006_subj_7"
3368,312,"Female","SRET","RJ_formal_2","","Negative","morality","利己","",NA,"self","f","self","1298",1,"_Negative_morality","phase_006_subj_7"
3369,312,"Female","SRET","RJ_formal1","friend","Positive","ability","能干","",NA,"old","3","old","2040",1,"friend_Positive_ability","phase_006_subj_7"
3370,312,"Female","SRET","RJ_formal_2","","Positive","ability","能干","",NA,"friend","j","friend","1252",1,"_Positive_ability","phase_006_subj_7"
3371,312,"Female","SRET","RJ_formal1","self","Positive","ability","智慧","",NA,"old","3","old","1753",1,"self_Positive_ability","phase_006_subj_7"
3372,312,"Female","SRET","RJ_formal_2","","Positive","ability","智慧","",NA,"self","f","self","1340",1,"_Positive_ability","phase_006_subj_7"
3373,312,"Female","SRET","RJ_formal1","friend","Negative","morality","淫乱","",NA,"old","3","old","1362",1,"friend_Negative_morality","phase_006_subj_7"
3374,312,"Female","SRET","RJ_formal_2","","Negative","morality","淫乱","",NA,"friend","j","friend","944",1,"_Negative_morality","phase_006_subj_7"
3375,312,"Female","SRET","RJ_formal1",NA,"Negative","ability","毛糙","",NA,"new","1","new","1483",1,"NA_Negative_ability","phase_006_subj_7"
3376,312,"Female","SRET","RJ_formal1",NA,"Negative","ability","窝囊","",NA,"new","1","new","1533",1,"NA_Negative_ability","phase_006_subj_7"
3377,312,"Female","SRET","RJ_formal1","friend","Positive","morality","礼貌","",NA,"old","3","old","4944",1,"friend_Positive_morality","phase_006_subj_7"
3378,312,"Female","SRET","RJ_formal_2","","Positive","morality","礼貌","",NA,"friend","j","friend","979",1,"_Positive_morality","phase_006_subj_7"
3379,312,"Female","SRET","RJ_formal1","self","Positive","ability","坚持","",NA,"old","2","familiar","1764",1,"self_Positive_ability","phase_006_subj_7"
