"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib2","version_target2","IAT","RT","varname","summary","version_attrib","version_target","question_order"
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","20","151848","0.0-7.0-1.0-1.0-0.0-1.5","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"449","","j","psychophysics","21","153301","0.0-7.0-1.0-1.0-0.0-0.6","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.67058823529412","840","521","j","true","nonmatch","img/triangle.png","六边","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","22","153804","0.0-7.0-1.0-1.0-0.0-1.6","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"400","","j","psychophysics","23","155207","0.0-7.0-1.0-1.0-0.0-0.7","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.662650602409638","840","521","f","false","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","24","155710","0.0-7.0-1.0-1.0-0.0-1.7","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"442","","j","psychophysics","25","157156","0.0-7.0-1.0-1.0-0.0-0.8","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.647058823529413","840","521","f","false","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","26","157658","0.0-7.0-1.0-1.0-0.0-1.8","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"374","","f","psychophysics","27","159035","0.0-7.0-1.0-1.0-0.0-0.9","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.666666666666668","840","521","j","false","nonmatch","img/hexagon.png","梯形","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","28","159538","0.0-7.0-1.0-1.0-0.0-1.9","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"320","","j","psychophysics","29","160861","0.0-7.0-1.0-1.0-0.0-0.10","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666666666666668","840","521","f","false","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","30","161364","0.0-7.0-1.0-1.0-0.0-1.10","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"351","","f","psychophysics","31","162720","0.0-7.0-1.0-1.0-0.0-0.11","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.670886075949365","840","521","j","false","nonmatch","img/trapezoid.png","三角","梯形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","32","163224","0.0-7.0-1.0-1.0-0.0-1.11","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"521","","f","psychophysics","33","164748","0.0-7.0-1.0-1.0-0.0-0.12","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.655555555555555","840","521","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","34","165251","0.0-7.0-1.0-1.0-0.0-1.12","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"783","","f","psychophysics","35","167037","0.0-7.0-1.0-1.0-0.0-0.13","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.660377358490567","840","521","f","true","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","36","167540","0.0-7.0-1.0-1.0-0.0-1.13","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"497","","f","psychophysics","37","169040","0.0-7.0-1.0-1.0-0.0-0.14","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.651685393258425","840","521","j","false","nonmatch","img/circle.png","三角","圆形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","38","169543","0.0-7.0-1.0-1.0-0.0-1.14","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"475","","j","psychophysics","39","171021","0.0-7.0-1.0-1.0-0.0-0.15","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666666666666668","840","521","j","true","nonmatch","img/circle.png","梯形","圆形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","40","171524","0.0-7.0-1.0-1.0-0.0-1.15","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"363","","j","psychophysics","41","172894","0.0-7.0-1.0-1.0-0.0-0.16","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666666666666668","840","521","f","false","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","42","173398","0.0-7.0-1.0-1.0-0.0-1.16","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"369","","f","psychophysics","43","174771","0.0-7.0-1.0-1.0-0.0-0.17","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.65432098765432","840","521","f","true","match","img/circle.png","圆形","圆形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","44","175273","0.0-7.0-1.0-1.0-0.0-1.17","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"388","","f","psychophysics","45","176664","0.0-7.0-1.0-1.0-0.0-0.18","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.670731707317074","840","521","j","false","nonmatch","img/circle.png","六边","圆形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","46","177167","0.0-7.0-1.0-1.0-0.0-1.18","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"616","","f","psychophysics","47","178787","0.0-7.0-1.0-1.0-0.0-0.19","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.666666666666668","840","521","f","true","match","img/trapezoid.png","梯形","梯形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","48","179290","0.0-7.0-1.0-1.0-0.0-1.19","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"297","","f","psychophysics","49","180589","0.0-7.0-1.0-1.0-0.0-0.20","3","3","3","3","3","3","4","2","2","3","4","3","2","4","3","4","3","3","4","4","3","3","4","4","3","3","4","4","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","4","5","3","4","3","4","3","2","3","767710612724912129","任","666","","","","match","","","","","","","","","","","","","","key","f","16.662337662337663","840","521","j","false","nonmatch","img/trapezoid.png","圆形","梯形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
