"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib","version_target","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib2","version_target2","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order"
"964","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","e","categorize-html","10","201978","0.0-6.0-0.0-2.0-1.0","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","964","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","11","202229","0.0-6.0-0.0-2.0-0.1","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"526","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","12","202971","0.0-6.0-0.0-2.0-1.1","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","false","1","1","ability","526","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","13","203222","0.0-6.0-0.0-2.0-0.2","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"546","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","i","categorize-html","14","203771","0.0-6.0-0.0-2.0-1.2","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","546","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","15","204022","0.0-6.0-0.0-2.0-0.3","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"653","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","e","categorize-html","16","204677","0.0-6.0-0.0-2.0-1.3","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","653","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","17","204928","0.0-6.0-0.0-2.0-0.4","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"729","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","e","categorize-html","18","205659","0.0-6.0-0.0-2.0-1.4","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","729","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","19","205911","0.0-6.0-0.0-2.0-0.5","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"651","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","i","categorize-html","20","206564","0.0-6.0-0.0-2.0-1.5","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","651","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","21","206815","0.0-6.0-0.0-2.0-0.6","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"694","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","i","categorize-html","22","207510","0.0-6.0-0.0-2.0-1.6","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","694","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","23","207761","0.0-6.0-0.0-2.0-0.7","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"524","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","e","categorize-html","24","208288","0.0-6.0-0.0-2.0-1.7","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","524","other","别人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","25","208539","0.0-6.0-0.0-2.0-0.8","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"631","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","e","categorize-html","26","209173","0.0-6.0-0.0-2.0-1.8","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","631","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","27","209424","0.0-6.0-0.0-2.0-0.9","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1205","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","i","categorize-html","28","210633","0.0-6.0-0.0-2.0-1.9","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","1205","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","29","210886","0.0-6.0-0.0-2.0-0.10","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1001","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","i","categorize-html","30","211889","0.0-6.0-0.0-2.0-1.10","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","1001","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","31","212139","0.0-6.0-0.0-2.0-0.11","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"953","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","e","categorize-html","32","213094","0.0-6.0-0.0-2.0-1.11","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","1","1","ability","953","other","他人","","","","","","","","","","","","","","",""
"2653","
    <div class=""tag-bottom""><p>
    —— 任务2：对“积极”词和“消极”词分类 ——<p/>   
    <span style=""color:#78DCE8""><b>注意上方，类别标签和需要分类的词语都已经改变</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","33","215748","0.0-6.0-0.0-3.0","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","34","216000","0.0-6.0-0.0-4.0-0.0","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1204","<p style=""color:white; font-size: 35px;"">能干</p>","e","categorize-html","35","217207","0.0-6.0-0.0-4.0-1.0","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","1204","positive","能干","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","36","217458","0.0-6.0-0.0-4.0-0.1","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"593","<p style=""color:white; font-size: 35px;"">废物</p>","i","categorize-html","37","218054","0.0-6.0-0.0-4.0-1.1","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","593","negative","废物","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","38","218305","0.0-6.0-0.0-4.0-0.2","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"492","<p style=""color:white; font-size: 35px;"">全能</p>","e","categorize-html","39","218799","0.0-6.0-0.0-4.0-1.2","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","492","positive","全能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","40","219050","0.0-6.0-0.0-4.0-0.3","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"676","<p style=""color:white; font-size: 35px;"">无能</p>","i","categorize-html","41","219728","0.0-6.0-0.0-4.0-1.3","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","676","negative","无能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","42","219979","0.0-6.0-0.0-4.0-0.4","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"625","<p style=""color:white; font-size: 35px;"">精干</p>","e","categorize-html","43","220606","0.0-6.0-0.0-4.0-1.4","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","625","positive","精干","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","44","220858","0.0-6.0-0.0-4.0-0.5","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"814","<p style=""color:white; font-size: 35px;"">拙笨</p>","i","categorize-html","45","221673","0.0-6.0-0.0-4.0-1.5","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","814","negative","拙笨","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","46","221924","0.0-6.0-0.0-4.0-0.6","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"535","<p style=""color:white; font-size: 35px;"">蠢笨</p>","i","categorize-html","47","222461","0.0-6.0-0.0-4.0-1.6","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","true","2","2","ability","535","negative","蠢笨","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","48","222712","0.0-6.0-0.0-4.0-0.7","3","4","4","3","4","4","4","4","3","4","5","5","5","4","5","5","4","5","4","4","2","1","2","1","2","1","2","1","2","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","4","2","3","2","2","4","2","4","5","1","634030798835548160","吴","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
