"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib2","version_target2","IAT","RT","varname","summary","version_attrib","version_target","question_order"
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","10","152599","0.0-7.0-1.0-1.0-0.0-1.0","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"817","","f","psychophysics","11","154418","0.0-7.0-1.0-1.0-0.0-0.1","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.66692592592611","960","536","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","12","154918","0.0-7.0-1.0-1.0-0.0-1.1","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"834","","j","psychophysics","13","156754","0.0-7.0-1.0-1.0-0.0-0.2","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66574311926598","960","536","j","true","nonmatch","img/ellipse.png","六边","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","14","157255","0.0-7.0-1.0-1.0-0.0-1.2","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"794","","j","psychophysics","15","159050","0.0-7.0-1.0-1.0-0.0-0.3","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66306603773588","960","536","j","true","nonmatch","img/ellipse.png","三角","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","16","159551","0.0-7.0-1.0-1.0-0.0-1.3","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"667","","f","psychophysics","17","161218","0.0-7.0-1.0-1.0-0.0-0.4","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.665434343434608","960","536","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","18","161719","0.0-7.0-1.0-1.0-0.0-1.4","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"944","","f","psychophysics","19","163666","0.0-7.0-1.0-1.0-0.0-0.5","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.665086956521616","960","536","j","false","nonmatch","img/hexagon.png","菱形","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","20","164172","0.0-7.0-1.0-1.0-0.0-1.5","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"797","","f","psychophysics","21","165970","0.0-7.0-1.0-1.0-0.0-0.6","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.665457943925215","960","536","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","22","166471","0.0-7.0-1.0-1.0-0.0-1.6","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"713","","f","psychophysics","23","168185","0.0-7.0-1.0-1.0-0.0-0.7","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.665931372548904","960","536","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","24","168687","0.0-7.0-1.0-1.0-0.0-1.7","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"729","","j","psychophysics","25","170418","0.0-7.0-1.0-1.0-0.0-0.8","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.667058252427136","960","536","j","true","nonmatch","img/triangle.png","六边","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","26","170918","0.0-7.0-1.0-1.0-0.0-1.8","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"705","","f","psychophysics","27","172626","0.0-7.0-1.0-1.0-0.0-0.9","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.664920792079272","960","536","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","28","173126","0.0-7.0-1.0-1.0-0.0-1.9","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"715","","j","psychophysics","29","174842","0.0-7.0-1.0-1.0-0.0-0.10","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66796078431356","960","536","j","true","nonmatch","img/triangle.png","椭圆","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","30","175343","0.0-7.0-1.0-1.0-0.0-1.10","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"925","","f","psychophysics","31","177273","0.0-7.0-1.0-1.0-0.0-0.11","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.667469565217313","960","536","f","true","match","img/diamond.png","菱形","菱形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","32","177775","0.0-7.0-1.0-1.0-0.0-1.11","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"730","","j","psychophysics","33","179506","0.0-7.0-1.0-1.0-0.0-0.12","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66730097087368","960","536","j","true","nonmatch","img/triangle.png","菱形","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","34","180006","0.0-7.0-1.0-1.0-0.0-1.12","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"922","","j","psychophysics","35","181930","0.0-7.0-1.0-1.0-0.0-0.13","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66578947368416","960","536","j","true","nonmatch","img/diamond.png","三角","菱形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","36","182431","0.0-7.0-1.0-1.0-0.0-1.13","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"null","","null","psychophysics","37","184633","0.0-7.0-1.0-1.0-0.0-0.14","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","null","","","","","","","","","","","","","","key","null","16.664458015267353","960","536","f","false","match","img/diamond.png","菱形","菱形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","38","185135","0.0-7.0-1.0-1.0-0.0-1.14","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"1121","","j","psychophysics","39","187258","0.0-7.0-1.0-1.0-0.0-0.15","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66570634920624","960","536","j","true","nonmatch","img/diamond.png","六边","菱形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","40","187758","0.0-7.0-1.0-1.0-0.0-1.15","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"754","","f","psychophysics","41","189513","0.0-7.0-1.0-1.0-0.0-0.16","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.665509615384508","960","536","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","42","190014","0.0-7.0-1.0-1.0-0.0-1.16","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"786","","f","psychophysics","43","191801","0.0-7.0-1.0-1.0-0.0-0.17","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.650150943396202","960","536","f","true","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","44","192302","0.0-7.0-1.0-1.0-0.0-1.17","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"818","","j","psychophysics","45","194121","0.0-7.0-1.0-1.0-0.0-0.18","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","nonmatch","","","","","","","","","","","","","","key","j","16.665870370370545","960","536","j","true","nonmatch","img/hexagon.png","三角","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","46","194622","0.0-7.0-1.0-1.0-0.0-1.18","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"938","","f","psychophysics","47","196561","0.0-7.0-1.0-1.0-0.0-0.19","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","match","","","","","","","","","","","","","","key","f","16.66550434782605","960","536","f","true","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","48","197062","0.0-7.0-1.0-1.0-0.0-1.19","3","4","3","3","4","4","3","2","4","4","4","4","5","4","4","4","5","4","4","4","2","1","2","2","2","1","2","1","2","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","4","2","1","2","2","1","3","2","4","2","578883788969345024","杨","436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
