"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order"
"null","","null","psychophysics","10","326058","0.0-8.0-0.0-1.0-0.0-0.0","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","null","","","","","","","","","","key","null","20.232523364486024","640","356","j","false","nonmatch","img/diamond.png","好他","坏我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","11","326616","0.0-8.0-0.0-1.0-0.0-1.0","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"882","","j","psychophysics","12","328538","0.0-8.0-0.0-1.0-0.0-0.1","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.65303571428532","640","356","f","false","match","img/diamond.png","坏我","坏我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","13","329078","0.0-8.0-0.0-1.0-0.0-1.1","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"1017","","j","psychophysics","14","331108","0.0-8.0-0.0-1.0-0.0-0.2","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.65099999999996","640","356","j","true","nonmatch","img/hexagon.png","坏我","坏他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","15","331623","0.0-8.0-0.0-1.0-0.0-1.2","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"950","","f","psychophysics","16","333669","0.0-8.0-0.0-1.0-0.0-0.3","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","match","","","","","","","","","","key","f","16.653057851239822","640","356","f","true","match","img/square.png","好他","好他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","17","334171","0.0-8.0-0.0-1.0-0.0-1.3","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"1019","","j","psychophysics","18","336202","0.0-8.0-0.0-1.0-0.0-0.4","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.653000000000368","640","356","j","true","nonmatch","img/hexagon.png","好我","坏他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","19","336773","0.0-8.0-0.0-1.0-0.0-1.4","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"937","","f","psychophysics","20","338815","0.0-8.0-0.0-1.0-0.0-0.5","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","match","","","","","","","","","","key","f","16.652869565217532","640","356","f","true","match","img/square.png","好他","好他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","21","339319","0.0-8.0-0.0-1.0-0.0-1.5","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"863","","j","psychophysics","22","341199","0.0-8.0-0.0-1.0-0.0-0.6","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.804363636363465","640","356","j","true","nonmatch","img/circle.png","坏他","好我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","23","341707","0.0-8.0-0.0-1.0-0.0-1.6","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"1072","","j","psychophysics","24","343798","0.0-8.0-0.0-1.0-0.0-0.7","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.65112903225799","640","356","j","true","nonmatch","img/circle.png","坏我","好我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","25","344369","0.0-8.0-0.0-1.0-0.0-1.7","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"836","","j","psychophysics","26","346223","0.0-8.0-0.0-1.0-0.0-0.8","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","18.136831683168385","640","356","j","true","nonmatch","img/square.png","好我","好他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","27","346727","0.0-8.0-0.0-1.0-0.0-1.8","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"803","","f","psychophysics","28","348544","0.0-8.0-0.0-1.0-0.0-0.9","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","match","","","","","","","","","","key","f","16.653084112149575","640","356","f","true","match","img/square.png","好他","好他","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","29","349061","0.0-8.0-0.0-1.0-0.0-1.9","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"895","","f","psychophysics","30","350969","0.0-8.0-0.0-1.0-0.0-0.10","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","match","","","","","","","","","","key","f","18.26951456310689","640","356","f","true","match","img/circle.png","好我","好我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","31","351472","0.0-8.0-0.0-1.0-0.0-1.10","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"966","","f","psychophysics","32","353443","0.0-8.0-0.0-1.0-0.0-0.11","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","match","","","","","","","","","","key","f","16.652931034482677","640","356","f","true","match","img/diamond.png","坏我","坏我","prac_ALT2_moral","practice_moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","33","353953","0.0-8.0-0.0-1.0-0.0-1.11","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"776","","j","psychophysics","34","355739","0.0-8.0-0.0-1.0-0.0-0.12","6","5","7","5","7","4","4","5","5","5","4","-2","-3","1","0","2","2","1","1","4","5","5","4","4","4","5","4","5","4","5","7","6","7","6","8","5","7","6","3","6","1","6","5","7","2","5","6","7","7","6","3","7","6","6","5","7","5","6","3","7","3","3","7","6","5","5","7","7","5","6","7","2","7","5","7","7","5","5","612329083165999104","罗","378","Male","[""坏他"",""好我"",""坏我"",""好他""]","[""弱他"",""强我"",""弱我"",""强他""]","","","","","","","","nonmatch","","","","","","","","","","key","j","16.65295238095236","640","356","j","true","nonmatch","img/square.png","坏我","好他","prac_ALT2_moral","practice_moral","","","","","","","",""
