"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order"
"2031","","j","psychophysics","10","101058","0.0-7.0-1.0-0.1","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","j","16.674397790055284","758.3333534223067","422.22223340729164","自己","刻板","Negative","ability","","","","","","","","","",""
"1270","","j","psychophysics","11","103331","0.0-7.0-1.0-0.2","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","j","16.674711111111186","758.3333534223067","422.22223340729164","朋友","忠实","Positive","morality","","","","","","","","","",""
"1337","","j","psychophysics","12","105670","0.0-7.0-1.0-0.3","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","j","16.67410071942444","758.3333534223067","422.22223340729164","自己","严谨","Positive","ability","","","","","","","","","",""
"4027","
    <p><div style='color:white;font-size:35px; line-height:20px;'>请您再次阅读实验要求</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请回忆某一个亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p>
    <p><div class='footer' style='font-size:25px; line-height:20px;'>如果对本实验还有不清楚之处，请立即向实验员咨询。</p><p style='font-size:25px; line-height:20px;'>如果您明白了规则：</p><p style='font-size:22px; line-height:20px;'>请按 继续 进入正式实验</p>
    </div>
    <p style='font-size:35px'>符合按<span style=""color:lightgreen""> j 键</span>，不符合按<span style=""color:red""> f 键</span></p>","0","html-button-response","13","109699","0.0-7.0-2.0","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","","","","","","","","","","SRET_EW","prac_instructions","Thu Nov 02 2023 20:38:07 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","",""
"1045","","j","psychophysics","14","111746","0.0-7.0-3.0-0.0","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674317073170783","758.3333534223067","422.22223340729164","自己","坚贞","Positive","morality","","","","","","","","","",""
"913","","j","psychophysics","15","113662","0.0-7.0-3.0-0.1","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674307017543853","758.3333534223067","422.22223340729164","朋友","务实","Positive","ability","","","","","","","","","",""
"1084","","f","psychophysics","16","115748","0.0-7.0-3.0-0.2","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.67422580645155","758.3333534223067","422.22223340729164","自己","说谎","Negative","morality","","","","","","","","","",""
"750","","f","psychophysics","17","117501","0.0-7.0-3.0-0.3","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.674278846153847","758.3333534223067","422.22223340729164","朋友","迷糊","Negative","ability","","","","","","","","","",""
"764","","j","psychophysics","18","119267","0.0-7.0-3.0-0.4","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.67438095238093","758.3333534223067","422.22223340729164","朋友","义气","Positive","morality","","","","","","","","","",""
"767","","j","psychophysics","19","121035","0.0-7.0-3.0-0.5","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.6745047619048","758.3333534223067","422.22223340729164","朋友","勤奋","Positive","ability","","","","","","","","","",""
"1040","","f","psychophysics","20","123077","0.0-7.0-3.0-0.6","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.67435537190078","758.3333534223067","422.22223340729164","自己","狡狯","Negative","morality","","","","","","","","","",""
"740","","j","psychophysics","21","124820","0.0-7.0-3.0-0.7","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674413461538418","758.3333534223067","422.22223340729164","朋友","毅力","Positive","ability","","","","","","","","","",""
"855","","f","psychophysics","22","126676","0.0-7.0-3.0-0.8","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.6733636363637","758.3333534223067","422.22223340729164","朋友","差生","Negative","ability","","","","","","","","","",""
"652","","f","psychophysics","23","128330","0.0-7.0-3.0-0.9","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.674653061224582","758.3333534223067","422.22223340729164","朋友","伪善","Negative","morality","","","","","","","","","",""
"560","","j","psychophysics","24","129892","0.0-7.0-3.0-0.10","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674741935484068","758.3333534223067","422.22223340729164","朋友","诚信","Positive","morality","","","","","","","","","",""
"634","","f","psychophysics","25","131528","0.0-7.0-3.0-0.11","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.674288659793692","758.3333534223067","422.22223340729164","朋友","黑心","Negative","morality","","","","","","","","","",""
"566","","j","psychophysics","26","133097","0.0-7.0-3.0-0.12","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.67511827957013","758.3333534223067","422.22223340729164","自己","新手","Negative","ability","","","","","","","","","",""
"712","","j","psychophysics","27","134812","0.0-7.0-3.0-0.13","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674196078431194","758.3333534223067","422.22223340729164","朋友","仁爱","Positive","morality","","","","","","","","","",""
"590","","f","psychophysics","28","136403","0.0-7.0-3.0-0.14","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.67434042553198","758.3333534223067","422.22223340729164","朋友","无赖","Negative","morality","","","","","","","","","",""
"596","","j","psychophysics","29","138003","0.0-7.0-3.0-0.15","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.674505263157986","758.3333534223067","422.22223340729164","朋友","全才","Positive","ability","","","","","","","","","",""
"549","","f","psychophysics","30","139553","0.0-7.0-3.0-0.16","6","5","5","3","3","5","2","5","4","4","5","1","0","1","2","0","1","1","2","4","5","4","5","4","5","4","5","4","4","7","6","6","7","6","7","8","7","7","6","3","3","6","5","2","7","2","5","2","5","1","6","3","6","6","5","2","5","2","3","6","3","5","2","7","5","5","6","7","7","6","5","3","3","6","3","5","2","5","720215098982924288","刘","693","Male","[""坏他"",""坏我"",""好他"",""好我""]","[""弱他"",""弱我"",""强他"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.67416304347843","758.3333534223067","422.22223340729164","自己","狡诈","Negative","morality","","","","","","","","","",""
