"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib2","version_target2","IAT","RT","varname","summary","version_attrib","version_target","question_order"
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","14","109253","0.0-7.0-1.0-1.0-0.0-1.2","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"null","","null","psychophysics","15","111456","0.0-7.0-1.0-1.0-0.0-0.3","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","null","","","","","","","","","","","","","","key","null","16.64716793893126","683","380","f","false","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","16","111957","0.0-7.0-1.0-1.0-0.0-1.3","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"705","","f","psychophysics","17","113664","0.0-7.0-1.0-1.0-0.0-0.4","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.6469313725491","683","380","f","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","18","114179","0.0-7.0-1.0-1.0-0.0-1.4","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"779","","j","psychophysics","19","115960","0.0-7.0-1.0-1.0-0.0-0.5","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.647028301886717","683","380","j","true","nonmatch","img/ellipse.png","方形","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","20","116462","0.0-7.0-1.0-1.0-0.0-1.5","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"733","","j","psychophysics","21","118196","0.0-7.0-1.0-1.0-0.0-0.6","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.64723529411761","683","380","j","true","nonmatch","img/square.png","六边","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","22","118698","0.0-7.0-1.0-1.0-0.0-1.6","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"830","","f","psychophysics","23","120529","0.0-7.0-1.0-1.0-0.0-0.7","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.646779816513725","683","380","j","false","nonmatch","img/triangle.png","椭圆","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","24","121030","0.0-7.0-1.0-1.0-0.0-1.7","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"912","","f","psychophysics","25","122944","0.0-7.0-1.0-1.0-0.0-0.8","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.647315789473634","683","380","f","true","match","img/hexagon.png","六边","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","26","123446","0.0-7.0-1.0-1.0-0.0-1.8","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"776","","j","psychophysics","27","125223","0.0-7.0-1.0-1.0-0.0-0.9","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.647292452830165","683","380","j","true","nonmatch","img/hexagon.png","方形","六边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","28","125725","0.0-7.0-1.0-1.0-0.0-1.9","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"740","","f","psychophysics","29","127465","0.0-7.0-1.0-1.0-0.0-0.10","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.647076923076945","683","380","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","30","127966","0.0-7.0-1.0-1.0-0.0-1.10","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"628","","j","psychophysics","31","129597","0.0-7.0-1.0-1.0-0.0-0.11","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.647000000000055","683","380","j","true","nonmatch","img/ellipse.png","三角","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","32","130098","0.0-7.0-1.0-1.0-0.0-1.11","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"686","","j","psychophysics","33","131786","0.0-7.0-1.0-1.0-0.0-0.12","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.64747000000003","683","380","j","true","nonmatch","img/ellipse.png","六边","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","34","132287","0.0-7.0-1.0-1.0-0.0-1.12","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"890","","j","psychophysics","35","134180","0.0-7.0-1.0-1.0-0.0-0.13","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.646982142857137","683","380","j","true","nonmatch","img/triangle.png","方形","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","36","134683","0.0-7.0-1.0-1.0-0.0-1.13","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"638","","f","psychophysics","37","136324","0.0-7.0-1.0-1.0-0.0-0.14","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.6470102040814","683","380","f","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","38","136825","0.0-7.0-1.0-1.0-0.0-1.14","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"793","","j","psychophysics","39","138619","0.0-7.0-1.0-1.0-0.0-0.15","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","nonmatch","","","","","","","","","","","","","","key","j","16.64825233644844","683","380","j","true","nonmatch","img/square.png","三角","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","40","139122","0.0-7.0-1.0-1.0-0.0-1.15","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"860","","f","psychophysics","41","140983","0.0-7.0-1.0-1.0-0.0-0.16","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.647810810810608","683","380","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","42","141484","0.0-7.0-1.0-1.0-0.0-1.16","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"757","","f","psychophysics","43","143243","0.0-7.0-1.0-1.0-0.0-0.17","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.647209523809753","683","380","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","44","143746","0.0-7.0-1.0-1.0-0.0-1.17","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"735","","f","psychophysics","45","145482","0.0-7.0-1.0-1.0-0.0-0.18","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.647786407767075","683","380","f","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","46","145983","0.0-7.0-1.0-1.0-0.0-1.18","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"709","","f","psychophysics","47","147694","0.0-7.0-1.0-1.0-0.0-0.19","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","match","","","","","","","","","","","","","","key","f","16.64714705882344","683","380","f","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","48","148195","0.0-7.0-1.0-1.0-0.0-1.19","4","3","4","3","4","3","3","4","4","4","5","4","5","4","4","5","4","5","5","4","2","2","2","1","2","2","1","4","2","1","0","1","1","0","0","0","1","0","1","1","1","1","0","1","4","1","3","2","3","4","4","2","2","2","672546881741520896","陈","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
