"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib2","version_target2","IAT","RT","varname","summary","version_attrib","version_target","question_order"
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","10","213064","0.0-7.0-1.0-1.0-0.0-1.0","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"661","","j","psychophysics","11","214726","0.0-7.0-1.0-1.0-0.0-0.1","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.65845918367327","697.8181818181819","388.3636363636364","j","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","12","215227","0.0-7.0-1.0-1.0-0.0-1.1","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"607","","j","psychophysics","13","216836","0.0-7.0-1.0-1.0-0.0-0.2","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.650673684210357","697.8181818181819","388.3636363636364","j","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","14","217337","0.0-7.0-1.0-1.0-0.0-1.2","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"736","","j","psychophysics","15","219074","0.0-7.0-1.0-1.0-0.0-0.3","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.658825242718414","697.8181818181819","388.3636363636364","f","false","nonmatch","img/pentagon.png","椭圆","五边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","16","219575","0.0-7.0-1.0-1.0-0.0-1.3","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"829","","j","psychophysics","17","221405","0.0-7.0-1.0-1.0-0.0-0.4","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.65900917431188","697.8181818181819","388.3636363636364","j","true","match","img/pentagon.png","五边","五边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","18","221906","0.0-7.0-1.0-1.0-0.0-1.4","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"714","","f","psychophysics","19","223621","0.0-7.0-1.0-1.0-0.0-0.5","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.658441176470802","697.8181818181819","388.3636363636364","f","true","nonmatch","img/triangle.png","方形","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","20","224122","0.0-7.0-1.0-1.0-0.0-1.5","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"731","","j","psychophysics","21","225855","0.0-7.0-1.0-1.0-0.0-0.6","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.65841747572797","697.8181818181819","388.3636363636364","j","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","22","226356","0.0-7.0-1.0-1.0-0.0-1.6","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"559","","j","psychophysics","23","227916","0.0-7.0-1.0-1.0-0.0-0.7","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.657706521739033","697.8181818181819","388.3636363636364","j","true","match","img/ellipse.png","椭圆","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","24","228419","0.0-7.0-1.0-1.0-0.0-1.7","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"620","","f","psychophysics","25","230040","0.0-7.0-1.0-1.0-0.0-0.8","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.658546391752736","697.8181818181819","388.3636363636364","f","true","nonmatch","img/ellipse.png","三角","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","26","230542","0.0-7.0-1.0-1.0-0.0-1.8","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"542","","j","psychophysics","27","232087","0.0-7.0-1.0-1.0-0.0-0.9","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.656956043955997","697.8181818181819","388.3636363636364","j","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","28","232588","0.0-7.0-1.0-1.0-0.0-1.9","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"837","","f","psychophysics","29","234427","0.0-7.0-1.0-1.0-0.0-0.10","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.657990825687985","697.8181818181819","388.3636363636364","f","true","nonmatch","img/pentagon.png","三角","五边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","30","234929","0.0-7.0-1.0-1.0-0.0-1.10","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"663","","j","psychophysics","31","236593","0.0-7.0-1.0-1.0-0.0-0.11","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.659151515151454","697.8181818181819","388.3636363636364","j","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","32","237094","0.0-7.0-1.0-1.0-0.0-1.11","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"937","","f","psychophysics","33","239033","0.0-7.0-1.0-1.0-0.0-0.12","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.658930434782626","697.8181818181819","388.3636363636364","f","true","nonmatch","img/ellipse.png","方形","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","34","239534","0.0-7.0-1.0-1.0-0.0-1.12","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"665","","j","psychophysics","35","241201","0.0-7.0-1.0-1.0-0.0-0.13","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.658606060606257","697.8181818181819","388.3636363636364","j","true","match","img/square.png","方形","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","36","241703","0.0-7.0-1.0-1.0-0.0-1.13","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"695","","j","psychophysics","37","243400","0.0-7.0-1.0-1.0-0.0-0.14","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.658495049504968","697.8181818181819","388.3636363636364","j","true","match","img/triangle.png","三角","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","38","243901","0.0-7.0-1.0-1.0-0.0-1.14","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"615","","f","psychophysics","39","245517","0.0-7.0-1.0-1.0-0.0-0.15","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.658406249999945","697.8181818181819","388.3636363636364","f","true","nonmatch","img/square.png","三角","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","40","246018","0.0-7.0-1.0-1.0-0.0-1.15","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"874","","j","psychophysics","41","247894","0.0-7.0-1.0-1.0-0.0-0.16","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.65882882882887","697.8181818181819","388.3636363636364","f","false","nonmatch","img/square.png","五边","方形","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","42","248395","0.0-7.0-1.0-1.0-0.0-1.16","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"628","","f","psychophysics","43","250024","0.0-7.0-1.0-1.0-0.0-0.17","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.65834375000001","697.8181818181819","388.3636363636364","f","true","nonmatch","img/ellipse.png","五边","椭圆","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","44","250525","0.0-7.0-1.0-1.0-0.0-1.17","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"810","","j","psychophysics","45","252336","0.0-7.0-1.0-1.0-0.0-0.18","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","match","","","","","","","","","","","","","","key","j","16.65891666666667","697.8181818181819","388.3636363636364","j","true","match","img/pentagon.png","五边","五边","ALT1_2","prac_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","46","252837","0.0-7.0-1.0-1.0-0.0-1.18","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"590","","f","psychophysics","47","254430","0.0-7.0-1.0-1.0-0.0-0.19","3","3","3","3","3","3","3","3","4","4","3","2","3","3","2","3","1","2","4","3","4","5","3","4","4","4","3","4","3","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","5","5","4","2","4","2","3","1","4","4","644508738497019904","韦","001","","","","nonmatch","","","","","","","","","","","","","","key","f","16.661231578947472","697.8181818181819","388.3636363636364","f","true","nonmatch","img/triangle.png","五边","三角","ALT1_2","prac_ALT1_2","","","","","","","","","",""
