"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","identity","view_history","duration","Image","condition","question_order","trap2_item"
"1713","","j","psychophysics","10","121041","0.0-7.0-1.0-0.1","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET_EW","EW_practice","","key","j","16.66343827160493","768","428","自己","刻板","Negative","ability","","","","","","","","","","",""
"802","","j","psychophysics","11","122848","0.0-7.0-1.0-0.2","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET_EW","EW_practice","","key","j","16.663626168224315","768","428","朋友","徇私","Negative","morality","","","","","","","","","","",""
"835","","f","psychophysics","12","124688","0.0-7.0-1.0-0.3","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","f","16.663627272727236","768","428","朋友","忠实","Positive","morality","","","","","","","","","","",""
"8655","
    <p><div style='color:white;font-size:35px; line-height:20px;'>请您再次阅读实验要求</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请回忆某一个亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p>
    <p><div class='footer' style='font-size:25px; line-height:20px;'>如果对本实验还有不清楚之处，请立即向实验员咨询。</p><p style='font-size:25px; line-height:20px;'>如果您明白了规则：</p><p style='font-size:22px; line-height:20px;'>请按 继续 进入正式实验</p>
    </div>
    <p style='font-size:35px'>符合按<span style=""color:lightgreen""> f 键</span>，不符合按<span style=""color:red""> j 键</span></p>","0","html-button-response","13","133346","0.0-7.0-2.0","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","","","","","","","","","","SRET_EW","prac_instructions","Thu Jan 11 2024 09:07:13 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","","",""
"789","","f","psychophysics","14","135143","0.0-7.0-3.0-0.0","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.81913084112174","768","428","朋友","务实","Positive","ability","","","","","","","","","","",""
"841","","j","psychophysics","15","136991","0.0-7.0-3.0-0.1","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.663918181818072","768","428","自己","说谎","Negative","morality","","","","","","","","","","",""
"1067","","f","psychophysics","16","139060","0.0-7.0-3.0-0.2","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.663373983739845","768","428","朋友","迷糊","Negative","ability","","","","","","","","","","",""
"953","","j","psychophysics","17","141019","0.0-7.0-3.0-0.3","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.664017094017115","768","428","自己","坚贞","Positive","morality","","","","","","","","","","",""
"1129","","j","psychophysics","18","143151","0.0-7.0-3.0-0.4","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.66386614173241","768","428","朋友","窝囊","Negative","ability","","","","","","","","","","",""
"1138","","f","psychophysics","19","145293","0.0-7.0-3.0-0.5","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.6644173228346","768","428","自己","稳健","Positive","ability","","","","","","","","","","",""
"1064","","f","psychophysics","20","147363","0.0-7.0-3.0-0.6","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.663991869918718","768","428","自己","逞强","Negative","ability","","","","","","","","","","",""
"1320","","j","psychophysics","21","149686","0.0-7.0-3.0-0.7","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.663366906474916","768","428","自己","低劣","Negative","morality","","","","","","","","","","",""
"1159","","j","psychophysics","22","151849","0.0-7.0-3.0-0.8","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.66435658914721","768","428","朋友","虚假","Negative","morality","","","","","","","","","","",""
"938","","f","psychophysics","23","153791","0.0-7.0-3.0-0.9","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.664643478260942","768","428","朋友","懂行","Positive","ability","","","","","","","","","","",""
"793","","j","psychophysics","24","155590","0.0-7.0-3.0-0.10","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.662299065420374","768","428","朋友","歹毒","Negative","morality","","","","","","","","","","",""
"958","","f","psychophysics","25","157550","0.0-7.0-3.0-0.11","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.66523931623918","768","428","朋友","娴熟","Positive","ability","","","","","","","","","","",""
"705","","j","psychophysics","26","159260","0.0-7.0-3.0-0.12","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.664752475247663","768","428","朋友","贪腐","Negative","morality","","","","","","","","","","",""
"862","","j","psychophysics","27","161128","0.0-7.0-3.0-0.13","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","j","16.664081081081243","768","428","朋友","废物","Negative","ability","","","","","","","","","","",""
"755","","f","psychophysics","28","162886","0.0-7.0-3.0-0.14","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.662028571428355","768","428","朋友","顶事","Positive","ability","","","","","","","","","","",""
"667","","f","psychophysics","29","164558","0.0-7.0-3.0-0.15","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.66412121212143","768","428","朋友","忠诚","Positive","morality","","","","","","","","","","",""
"774","","f","psychophysics","30","166337","0.0-7.0-3.0-0.16","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.66397169811315","768","428","朋友","善心","Positive","morality","","","","","","","","","","",""
"667","","f","psychophysics","31","168008","0.0-7.0-3.0-0.17","4","3","4","3","3","2","3","3","4","3","4","1","-2","1","1","-1","1","1","1","4","4","5","5","4","3","4","4","4","4","7","6","7","8","7","8","7","7","7","2","5","5","3","5","3","6","2","5","4","3","5","3","6","3","5","3","5","3","6","5","2","6","2","5","2","3","3","5","5","5","3","3","5","6","3","3","2","3","2","5","793067703773569025","黄","180","Female","[""好她"",""好我"",""坏我"",""坏她""]","[""强她"",""强我"",""弱我"",""弱她""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","f","16.664363636363607","768","428","朋友","周到","Positive","ability","","","","","","","","","","",""
