"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib2","version_target2","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib","version_target","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order" 
"568","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","550","666057","0.0-6.0-0.1-8.1-1.25","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","568","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","551","666311","0.0-6.0-0.1-8.1-0.26","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"800","<p style=""color:white; font-size: 35px;"">低能</p>","i","categorize-html","552","667119","0.0-6.0-0.1-8.1-1.26","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","800","negative","低能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","553","667371","0.0-6.0-0.1-8.1-0.27","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"519","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","554","667898","0.0-6.0-0.1-8.1-1.27","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","519","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","555","668150","0.0-6.0-0.1-8.1-0.28","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1272","<p style=""color:white; font-size: 35px;"">高效</p>","e","categorize-html","556","669430","0.0-6.0-0.1-8.1-1.28","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","1272","positive","高效","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","557","669683","0.0-6.0-0.1-8.1-0.29","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","558","670390","0.0-6.0-0.1-8.1-1.29","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","699","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","559","670642","0.0-6.0-0.1-8.1-0.30","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687","<p style=""color:white; font-size: 35px;"">蠢笨</p>","e","categorize-html","560","671805","0.0-6.0-0.1-8.1-1.30","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","false","4","4","ability","1508.2888888888888","negative","蠢笨","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","561","672058","0.0-6.0-0.1-8.1-0.31","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"612","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","562","672679","0.0-6.0-0.1-8.1-1.31","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","612","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","563","672932","0.0-6.0-0.1-8.1-0.32","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"674","<p style=""color:white; font-size: 35px;"">全能</p>","e","categorize-html","564","673613","0.0-6.0-0.1-8.1-1.32","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","674","positive","全能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","565","673866","0.0-6.0-0.1-8.1-0.33","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"555","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","566","674429","0.0-6.0-0.1-8.1-1.33","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","555","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","567","674682","0.0-6.0-0.1-8.1-0.34","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"872","<p style=""color:white; font-size: 35px;"">天才</p>","e","categorize-html","568","675562","0.0-6.0-0.1-8.1-1.34","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","872","positive","天才","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","569","675817","0.0-6.0-0.1-8.1-0.35","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"546","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","i","categorize-html","570","676370","0.0-6.0-0.1-8.1-1.35","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","546","other","他人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","571","676623","0.0-6.0-0.1-8.1-0.36","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"600","<p style=""color:white; font-size: 35px;"">低能</p>","i","categorize-html","572","677231","0.0-6.0-0.1-8.1-1.36","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","600","negative","低能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","573","677484","0.0-6.0-0.1-8.1-0.37","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"767","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","574","678258","0.0-6.0-0.1-8.1-1.37","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","767","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","575","678512","0.0-6.0-0.1-8.1-0.38","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"711","<p style=""color:white; font-size: 35px;"">愚钝</p>","i","categorize-html","576","679231","0.0-6.0-0.1-8.1-1.38","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","711","negative","愚钝","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","577","679492","0.0-6.0-0.1-8.1-0.39","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"498","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","e","categorize-html","578","679998","0.0-6.0-0.1-8.1-1.39","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","498","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","579","680252","0.0-6.0-0.1-8.1-0.40","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"715","<p style=""color:white; font-size: 35px;"">全能</p>","e","categorize-html","580","680974","0.0-6.0-0.1-8.1-1.40","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","715","positive","全能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","581","681228","0.0-6.0-0.1-8.1-0.41","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"469","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","e","categorize-html","582","681705","0.0-6.0-0.1-8.1-1.41","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","469","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","583","681961","0.0-6.0-0.1-8.1-0.42","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"644","<p style=""color:white; font-size: 35px;"">高效</p>","e","categorize-html","584","682613","0.0-6.0-0.1-8.1-1.42","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","644","positive","高效","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","585","682866","0.0-6.0-0.1-8.1-0.43","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"648","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","e","categorize-html","586","683839","0.0-6.0-0.1-8.1-1.43","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","false","4","4","ability","1508.2888888888888","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","587","684092","0.0-6.0-0.1-8.1-0.44","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1690","<p style=""color:white; font-size: 35px;"">拙笨</p>","i","categorize-html","588","685790","0.0-6.0-0.1-8.1-1.44","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","1690","negative","拙笨","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","589","686050","0.0-6.0-0.1-8.1-0.45","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"548","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","e","categorize-html","590","686605","0.0-6.0-0.1-8.1-1.45","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","548","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","591","686858","0.0-6.0-0.1-8.1-0.46","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802","<p style=""color:white; font-size: 35px;"">废物</p>","i","categorize-html","592","687671","0.0-6.0-0.1-8.1-1.46","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","802","negative","废物","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","593","687926","0.0-6.0-0.1-8.1-0.47","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"546","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","e","categorize-html","594","688932","0.0-6.0-0.1-8.1-1.47","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","false","4","4","ability","1508.2888888888888","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","595","689185","0.0-6.0-0.1-8.1-0.48","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"838","<p style=""color:white; font-size: 35px;"">能干</p>","e","categorize-html","596","690031","0.0-6.0-0.1-8.1-1.48","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","4","4","ability","838","positive","能干","","","","","","","","","","","","","","",""
"4118","
    <div class=""tag-bottom""><p>
    —— 任务5：对“他人”词和“自我”词分类 ——<p/>
    <span style=""color:#FF6188""><b>注意上方，仍然是两个类别标签，但互换了位置！</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","597","694152","0.0-6.0-0.1-9.1","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","598","694404","0.0-6.0-0.1-10.1-0.1","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1733","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","i","categorize-html","599","696146","0.0-6.0-0.1-10.1-1.1","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","1733","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","600","696398","0.0-6.0-0.1-10.1-0.2","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"775","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","i","categorize-html","601","697180","0.0-6.0-0.1-10.1-1.2","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","775","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","602","697433","0.0-6.0-0.1-10.1-0.3","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"869","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","i","categorize-html","603","698310","0.0-6.0-0.1-10.1-1.3","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","869","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","604","698562","0.0-6.0-0.1-10.1-0.4","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"586","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","e","categorize-html","605","699156","0.0-6.0-0.1-10.1-1.4","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","586","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","606","699409","0.0-6.0-0.1-10.1-0.5","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"999","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","i","categorize-html","607","700415","0.0-6.0-0.1-10.1-1.5","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","999","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","608","700668","0.0-6.0-0.1-10.1-0.6","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"742","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","e","categorize-html","609","701417","0.0-6.0-0.1-10.1-1.6","3","3","4","3","4","3","3","4","4","4","4","4","2","2","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","-1","1","1","0","1","4","4","4","2","2","4","4","2","2","3","755771736343187458","左","","","","","","","","","","","","","","","","","","","true","5","5","ability","742","other","别人","","","","","","","","","","","","","","",""
