"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"32",574,"Female","SRET","EW_formal","self","Positive","ability","细心","","","","f","yes","824","","self_Positive_ability","phase_007_subj_17"
"33",574,"Female","SRET","EW_formal","self","Negative","morality","不端","","","","j","no","1618","","self_Negative_morality","phase_007_subj_17"
"34",574,"Female","SRET","EW_formal","self","Positive","morality","君子","","","","f","yes","1151","","self_Positive_morality","phase_007_subj_17"
"35",574,"Female","SRET","EW_formal","friend","Positive","morality","高尚","","","","f","yes","1137","","friend_Positive_morality","phase_007_subj_17"
"36",574,"Female","SRET","EW_formal","self","Positive","ability","刻苦","","","","f","yes","1615","","self_Positive_ability","phase_007_subj_17"
"37",574,"Female","SRET","EW_formal","self","Negative","morality","无赖","","","","j","no","1186","","self_Negative_morality","phase_007_subj_17"
"38",574,"Female","SRET","EW_formal","self","Positive","morality","诚信","","","","f","yes","1473","","self_Positive_morality","phase_007_subj_17"
"39",574,"Female","SRET","EW_formal","friend","Positive","morality","热心","","","","f","yes","864","","friend_Positive_morality","phase_007_subj_17"
"40",574,"Female","SRET","EW_formal","friend","Negative","ability","弱智","","","","j","no","1427","","friend_Negative_ability","phase_007_subj_17"
"41",574,"Female","SRET","EW_formal","self","Positive","morality","宽容","","","","f","yes","1014","","self_Positive_morality","phase_007_subj_17"
"42",574,"Female","SRET","EW_formal","friend","Positive","ability","全才","","","","f","yes","1086","","friend_Positive_ability","phase_007_subj_17"
"43",574,"Female","SRET","EW_formal","friend","Positive","morality","慈悲","","","","f","yes","1313","","friend_Positive_morality","phase_007_subj_17"
"44",574,"Female","SRET","EW_formal","friend","Positive","morality","坦荡","","","","f","yes","1955","","friend_Positive_morality","phase_007_subj_17"
"45",574,"Female","SRET","EW_formal","friend","Positive","ability","坚持","","","","f","yes","1042","","friend_Positive_ability","phase_007_subj_17"
"46",574,"Female","SRET","EW_formal","friend","Negative","ability","窝囊","","","","j","no","721","","friend_Negative_ability","phase_007_subj_17"
"47",574,"Female","SRET","EW_formal","self","Negative","morality","低劣","","","","j","no","1128","","self_Negative_morality","phase_007_subj_17"
"48",574,"Female","SRET","EW_formal","friend","Negative","morality","自私","","","","j","no","842","","friend_Negative_morality","phase_007_subj_17"
"49",574,"Female","SRET","EW_formal","friend","Positive","morality","忠良","","","","f","yes","618","","friend_Positive_morality","phase_007_subj_17"
"50",574,"Female","SRET","EW_formal","self","Negative","morality","势利","","","","j","no","986","","self_Negative_morality","phase_007_subj_17"
"51",574,"Female","SRET","EW_formal","self","Positive","ability","懂行","","","","f","yes","1582","","self_Positive_ability","phase_007_subj_17"
"52",574,"Female","SRET","EW_formal","friend","Positive","ability","能干","","","","f","yes","663","","friend_Positive_ability","phase_007_subj_17"
"53",574,"Female","SRET","EW_formal","self","Negative","ability","毛糙","","","","j","no","924","","self_Negative_ability","phase_007_subj_17"
"54",574,"Female","SRET","EW_formal","friend","Negative","morality","不孝","","","","j","no","897","","friend_Negative_morality","phase_007_subj_17"
"55",574,"Female","SRET","EW_formal","self","Negative","ability","业余","","","","j","no","870","","self_Negative_ability","phase_007_subj_17"
"56",574,"Female","SRET","EW_formal","friend","Positive","morality","侠义","","","","f","yes","704","","friend_Positive_morality","phase_007_subj_17"
"57",574,"Female","SRET","EW_formal","self","Negative","morality","利己","","","","j","no","748","","self_Negative_morality","phase_007_subj_17"
"58",574,"Female","SRET","EW_formal","friend","Negative","ability","愚钝","","","","j","no","682","","friend_Negative_ability","phase_007_subj_17"
"59",574,"Female","SRET","EW_formal","self","Positive","ability","学霸","","","","f","yes","913","","self_Positive_ability","phase_007_subj_17"
"60",574,"Female","SRET","EW_formal","self","Positive","morality","仗义","","","","f","yes","732","","self_Positive_morality","phase_007_subj_17"
"61",574,"Female","SRET","EW_formal","self","Negative","ability","迂拙","","","","j","no","789","","self_Negative_ability","phase_007_subj_17"
"62",574,"Female","SRET","EW_formal","friend","Positive","ability","无敌","","","","f","yes","875","","friend_Positive_ability","phase_007_subj_17"
"63",574,"Female","SRET","EW_formal","friend","Negative","morality","狡诈","","","","j","no","686","","friend_Negative_morality","phase_007_subj_17"
"64",574,"Female","SRET","EW_formal","self","Positive","morality","高洁","","","","f","yes","688","","self_Positive_morality","phase_007_subj_17"
"65",574,"Female","SRET","EW_formal","self","Positive","ability","精干","","","","f","yes","699","","self_Positive_ability","phase_007_subj_17"
"66",574,"Female","SRET","EW_formal","friend","Negative","morality","奸险","","","","j","no","760","","friend_Negative_morality","phase_007_subj_17"
"67",574,"Female","SRET","EW_formal","friend","Positive","morality","正气","","","","f","yes","751","","friend_Positive_morality","phase_007_subj_17"
"68",574,"Female","SRET","EW_formal","self","Positive","morality","清廉","","","","f","yes","897","","self_Positive_morality","phase_007_subj_17"
"69",574,"Female","SRET","EW_formal","friend","Positive","ability","干练","","","","f","yes","688","","friend_Positive_ability","phase_007_subj_17"
"70",574,"Female","SRET","EW_formal","friend","Positive","ability","努力","","","","f","yes","802","","friend_Positive_ability","phase_007_subj_17"
"71",574,"Female","SRET","EW_formal","friend","Negative","ability","依靠","","","","f","yes","792","","friend_Negative_ability","phase_007_subj_17"
"72",574,"Female","SRET","EW_formal","friend","Negative","ability","犹豫","","","","j","no","766","","friend_Negative_ability","phase_007_subj_17"
"73",574,"Female","SRET","EW_formal","friend","Negative","ability","废物","","","","j","no","748","","friend_Negative_ability","phase_007_subj_17"
"74",574,"Female","SRET","EW_formal","friend","Positive","ability","周到","","","","f","yes","676","","friend_Positive_ability","phase_007_subj_17"
"75",574,"Female","SRET","EW_formal","self","Positive","ability","博学","","","","f","yes","726","","self_Positive_ability","phase_007_subj_17"
"76",574,"Female","SRET","EW_formal","friend","Negative","morality","不仁","","","","j","no","643","","friend_Negative_morality","phase_007_subj_17"
"77",574,"Female","SRET","EW_formal","self","Positive","morality","守时","","","","f","yes","979","","self_Positive_morality","phase_007_subj_17"
"78",574,"Female","SRET","EW_formal","friend","Negative","ability","无知","","","","j","no","637","","friend_Negative_ability","phase_007_subj_17"
"79",574,"Female","SRET","EW_formal","friend","Positive","ability","骁勇","","","","f","yes","1046","","friend_Positive_ability","phase_007_subj_17"
"80",574,"Female","SRET","EW_formal","self","Positive","morality","忠义","","","","f","yes","682","","self_Positive_morality","phase_007_subj_17"
"81",574,"Female","SRET","EW_formal","self","Positive","morality","敬业","","","","f","yes","673","","self_Positive_morality","phase_007_subj_17"
"82",574,"Female","SRET","EW_formal","self","Positive","ability","果决","","","","f","yes","737","","self_Positive_ability","phase_007_subj_17"
"83",574,"Female","SRET","EW_formal","self","Negative","ability","拙笨","","","","j","no","637","","self_Negative_ability","phase_007_subj_17"
"84",574,"Female","SRET","EW_formal","self","Negative","ability","逞能","","","","j","no","664","","self_Negative_ability","phase_007_subj_17"
"85",574,"Female","SRET","EW_formal","self","Negative","ability","愚痴","","","","j","no","882","","self_Negative_ability","phase_007_subj_17"
"86",574,"Female","SRET","EW_formal","self","Negative","morality","奸诈","","","","j","no","663","","self_Negative_morality","phase_007_subj_17"
"87",574,"Female","SRET","EW_formal","self","Negative","ability","迟钝","","","","j","no","704","","self_Negative_ability","phase_007_subj_17"
"88",574,"Female","SRET","EW_formal","self","Negative","morality","狡狯","","","","j","no","597","","self_Negative_morality","phase_007_subj_17"
"89",574,"Female","SRET","EW_formal","self","Negative","morality","拜金","","","","j","no","955","","self_Negative_morality","phase_007_subj_17"
"90",574,"Female","SRET","EW_formal","self","Negative","morality","黑心","","","","j","no","591","","self_Negative_morality","phase_007_subj_17"
"91",574,"Female","SRET","EW_formal","self","Negative","ability","缓慢","","","","j","no","730","","self_Negative_ability","phase_007_subj_17"
"92",574,"Female","SRET","EW_formal","friend","Positive","morality","素养","","","","f","yes","716","","friend_Positive_morality","phase_007_subj_17"
"93",574,"Female","SRET","EW_formal","self","Positive","ability","主见","","","","f","yes","691","","self_Positive_ability","phase_007_subj_17"
"94",574,"Female","SRET","EW_formal","friend","Negative","morality","低俗","","","","j","no","683","","friend_Negative_morality","phase_007_subj_17"
"95",574,"Female","SRET_math","math_instructions","","","","","","","","0","","33543","","__","phase_007_subj_17"
"96",574,"Female","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2276","1","__","phase_007_subj_17"
"97",574,"Female","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","2076","1","__","phase_007_subj_17"
"98",574,"Female","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","2317","1","__","phase_007_subj_17"
"99",574,"Female","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","2257","1","__","phase_007_subj_17"
"100",574,"Female","SRET","SRET_math_calculate","","","","","14-9= ?","5","","5","5","3636","1","__","phase_007_subj_17"
"101",574,"Female","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","2237","1","__","phase_007_subj_17"
"102",574,"Female","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","2557","1","__","phase_007_subj_17"
"103",574,"Female","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","2760","1","__","phase_007_subj_17"
"104",574,"Female","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","2018","1","__","phase_007_subj_17"
"105",574,"Female","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","3562","1","__","phase_007_subj_17"
"106",574,"Female","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","3145","1","__","phase_007_subj_17"
"107",574,"Female","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2351","1","__","phase_007_subj_17"
"108",574,"Female","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","4538","1","__","phase_007_subj_17"
"109",574,"Female","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","2746","1","__","phase_007_subj_17"
"110",574,"Female","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","2081","1","__","phase_007_subj_17"
"111",574,"Female","SRET","SRET_math_calculate","","","","","11-4= ?","7","","7","7","3220","1","__","phase_007_subj_17"
"112",574,"Female","SRET","SRET_math_calculate","","","","","72/9= ?","8","","8","8","2294","1","__","phase_007_subj_17"
"113",574,"Female","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","2674","1","__","phase_007_subj_17"
"114",574,"Female","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","2100","1","__","phase_007_subj_17"
"115",574,"Female","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2513","1","__","phase_007_subj_17"
"116",574,"Female","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","2394","1","__","phase_007_subj_17"
"117",574,"Female","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","2078","1","__","phase_007_subj_17"
"118",574,"Female","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","2548","1","__","phase_007_subj_17"
"119",574,"Female","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","2579","1","__","phase_007_subj_17"
"120",574,"Female","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","2251","1","__","phase_007_subj_17"
"121",574,"Female","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","3337","1","__","phase_007_subj_17"
"122",574,"Female","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","3115","1","__","phase_007_subj_17"
"123",574,"Female","SRET","SRET_math_calculate","","","","","2+2= ?","4","","2","2","2528","0","__","phase_007_subj_17"
"124",574,"Female","SRET","SRET_math_calculate","","","","","3*3= ?","9","","9","9","2257","1","__","phase_007_subj_17"
"125",574,"Female","SRET","SRET_math_calculate","","","","","9-5= ?","4","","4","4","2315","1","__","phase_007_subj_17"
"126",574,"Female","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","2246","1","__","phase_007_subj_17"
"127",574,"Female","SRET","SRET_math_calculate","","","","","22/11= ?","2","","2","2","2341","1","__","phase_007_subj_17"
"128",574,"Female","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","2466","1","__","phase_007_subj_17"
"129",574,"Female","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2561","1","__","phase_007_subj_17"
"130",574,"Female","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","2227","1","__","phase_007_subj_17"
"131",574,"Female","SRET","SRET_math_calculate","","","","","3+2= ?","5","","5","5","2131","1","__","phase_007_subj_17"
"132",574,"Female","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2824","1","__","phase_007_subj_17"
"133",574,"Female","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","2867","1","__","phase_007_subj_17"
"134",574,"Female","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","3390","1","__","phase_007_subj_17"
"135",574,"Female","SRET","SRET_math_calculate","","","","","22-22= ?","0","","0","0","2446","1","__","phase_007_subj_17"
"136",574,"Female","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","2405","1","__","phase_007_subj_17"
"137",574,"Female","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","2388","1","__","phase_007_subj_17"
"138",574,"Female","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","2403","1","__","phase_007_subj_17"
"139",574,"Female","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","2490","1","__","phase_007_subj_17"
"140",574,"Female","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","2329","1","__","phase_007_subj_17"
"141",574,"Female","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2466","1","__","phase_007_subj_17"
"142",574,"Female","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2947","1","__","phase_007_subj_17"
"143",574,"Female","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","2755","1","__","phase_007_subj_17"
"144",574,"Female","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","2504","1","__","phase_007_subj_17"
"145",574,"Female","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","2495","1","__","phase_007_subj_17"
"146",574,"Female","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","2146","1","__","phase_007_subj_17"
"147",574,"Female","SRET","SRET_math_calculate","","","","","4*2= ?","8","","8","8","2701","1","__","phase_007_subj_17"
"148",574,"Female","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","3056","1","__","phase_007_subj_17"
"149",574,"Female","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","3381","1","__","phase_007_subj_17"
"150",574,"Female","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","2746","1","__","phase_007_subj_17"
"151",574,"Female","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","2938","1","__","phase_007_subj_17"
"152",574,"Female","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2350","1","__","phase_007_subj_17"
"153",574,"Female","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","2211","1","__","phase_007_subj_17"
"154",574,"Female","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","2206","1","__","phase_007_subj_17"
"155",574,"Female","SRET","SRET_math_calculate","","","","","17-12= ? ","5","","5","5","3236","1","__","phase_007_subj_17"
"156",574,"Female","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","2482","1","__","phase_007_subj_17"
"157",574,"Female","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","3434","1","__","phase_007_subj_17"
"158",574,"Female","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","4547","1","__","phase_007_subj_17"
"159",574,"Female","SRET","SRET_math_calculate","","","","","11-3= ?","8","","8","8","6028","1","__","phase_007_subj_17"
"160",574,"Female","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","2273","1","__","phase_007_subj_17"
"161",574,"Female","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2647","1","__","phase_007_subj_17"
"162",574,"Female","SRET","SRET_math_calculate","","","","","12-5= ?","7","","","","","0","__","phase_007_subj_17"
"163",574,"Female","SRET_RJ","RJ_instruct_practice","","","","","","","","","","494635","","__","phase_007_subj_17"
"164",574,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","500525","1","friend_Negative_morality","phase_007_subj_17"
"165",574,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","3381","1","self_Negative_ability","phase_007_subj_17"
"166",574,"Female","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","self","1144","1","_Negative_ability","phase_007_subj_17"
"167",574,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1919","1","self_Positive_morality","phase_007_subj_17"
"168",574,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","f","self","954","1","_Positive_morality","phase_007_subj_17"
"169",574,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","3100","1","self_Negative_morality","phase_007_subj_17"
"170",574,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","j","friend","734","0","_Negative_morality","phase_007_subj_17"
"171",574,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","1","new","1307","1","friend_Positive_ability","phase_007_subj_17"
"172",574,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","1","new","26132","1","friend_Positive_morality","phase_007_subj_17"
"173",574,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","10926","1","self_Positive_ability","phase_007_subj_17"
"174",574,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","f","self","934","1","_Positive_ability","phase_007_subj_17"
"175",574,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","1183","1","friend_Negative_ability","phase_007_subj_17"
"176",574,"Female","SRET_RJ","RJ_instruct","","","","","","","","","","201649","","__","phase_007_subj_17"
"177",574,"Female","SRET","RJ_formal1","friend","Negative","ability","依靠","","","old","1","new","2326","0","friend_Negative_ability","phase_007_subj_17"
"178",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","怠惰","","","new","1","new","647","1","NA_Negative_ability","phase_007_subj_17"
"179",574,"Female","SRET","RJ_formal1",NA,"Negative","morality","刻薄","","","new","3","old","6839","0","NA_Negative_morality","phase_007_subj_17"
"180",574,"Female","SRET","RJ_formal_2","","Negative","morality","刻薄","","",NA,"j","friend","672",NA,"_Negative_morality","phase_007_subj_17"
"181",574,"Female","SRET","RJ_formal1","friend","Negative","ability","逞强","","","old","1","new","2738","0","friend_Negative_ability","phase_007_subj_17"
"182",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","短视","","","new","3","old","1832","0","NA_Negative_ability","phase_007_subj_17"
"183",574,"Female","SRET","RJ_formal_2","","Negative","ability","短视","","",NA,"j","friend","623",NA,"_Negative_ability","phase_007_subj_17"
"184",574,"Female","SRET","RJ_formal1",NA,"Positive","morality","文明","","","new","1","new","665","1","NA_Positive_morality","phase_007_subj_17"
"185",574,"Female","SRET","RJ_formal1",NA,"Positive","ability","智慧","","","new","1","new","2025","1","NA_Positive_ability","phase_007_subj_17"
"186",574,"Female","SRET","RJ_formal1","self","Negative","ability","迟钝","","","old","3","old","16590","1","self_Negative_ability","phase_007_subj_17"
"187",574,"Female","SRET","RJ_formal_2","","Negative","ability","迟钝","","","self","j","friend","763","0","_Negative_ability","phase_007_subj_17"
"188",574,"Female","SRET","RJ_formal1","friend","Positive","ability","能干","","","old","2","familiar","3618","1","friend_Positive_ability","phase_007_subj_17"
"189",574,"Female","SRET","RJ_formal_2","","Positive","ability","能干","","","friend","j","friend","1327","1","_Positive_ability","phase_007_subj_17"
"190",574,"Female","SRET","RJ_formal1",NA,"Negative","morality","淫乱","","","new","1","new","688","1","NA_Negative_morality","phase_007_subj_17"
"191",574,"Female","SRET","RJ_formal1",NA,"Positive","ability","思辨","","","new","1","new","889","1","NA_Positive_ability","phase_007_subj_17"
"192",574,"Female","SRET","RJ_formal1","friend","Positive","ability","全才","","","old","3","old","1335","1","friend_Positive_ability","phase_007_subj_17"
"193",574,"Female","SRET","RJ_formal_2","","Positive","ability","全才","","","friend","j","friend","927","1","_Positive_ability","phase_007_subj_17"
"194",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","无为","","","new","1","new","692","1","NA_Negative_ability","phase_007_subj_17"
"195",574,"Female","SRET","RJ_formal1",NA,"Negative","morality","蛇蝎","","","new","1","new","796","1","NA_Negative_morality","phase_007_subj_17"
"196",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","拖延","","","new","1","new","914","1","NA_Negative_ability","phase_007_subj_17"
"197",574,"Female","SRET","RJ_formal1",NA,"Positive","morality","慷慨","","","new","1","new","769","1","NA_Positive_morality","phase_007_subj_17"
"198",574,"Female","SRET","RJ_formal1","self","Negative","ability","昏庸","","","old","1","new","814","0","self_Negative_ability","phase_007_subj_17"
"199",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","驽钝","","","new","1","new","550","1","NA_Negative_ability","phase_007_subj_17"
"200",574,"Female","SRET","RJ_formal1","self","Positive","ability","勤奋","","","old","2","familiar","2036","1","self_Positive_ability","phase_007_subj_17"
"201",574,"Female","SRET","RJ_formal_2","","Positive","ability","勤奋","","","self","f","self","1136","1","_Positive_ability","phase_007_subj_17"
"202",574,"Female","SRET","RJ_formal1",NA,"Positive","ability","有力","","","new","3","old","4951","0","NA_Positive_ability","phase_007_subj_17"
"203",574,"Female","SRET","RJ_formal_2","","Positive","ability","有力","","",NA,"j","friend","385",NA,"_Positive_ability","phase_007_subj_17"
"204",574,"Female","SRET","RJ_formal1","friend","Negative","ability","废物","","","old","3","old","2737","1","friend_Negative_ability","phase_007_subj_17"
"205",574,"Female","SRET","RJ_formal_2","","Negative","ability","废物","","","friend","j","friend","852","1","_Negative_ability","phase_007_subj_17"
"206",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","马虎","","","new","1","new","679","1","NA_Negative_ability","phase_007_subj_17"
"207",574,"Female","SRET","RJ_formal1","friend","Negative","ability","窝囊","","","old","3","old","3263","1","friend_Negative_ability","phase_007_subj_17"
"208",574,"Female","SRET","RJ_formal_2","","Negative","ability","窝囊","","","friend","j","friend","511","1","_Negative_ability","phase_007_subj_17"
"209",574,"Female","SRET","RJ_formal1",NA,"Positive","ability","扎实","","","new","1","new","5466","1","NA_Positive_ability","phase_007_subj_17"
"210",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","草率","","","new","1","new","839","1","NA_Negative_ability","phase_007_subj_17"
"211",574,"Female","SRET","RJ_formal1",NA,"Positive","morality","奉献","","","new","1","new","752","1","NA_Positive_morality","phase_007_subj_17"
"212",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","独断","","","new","1","new","692","1","NA_Negative_ability","phase_007_subj_17"
"213",574,"Female","SRET","RJ_formal1",NA,"Negative","morality","贪腐","","","new","1","new","679","1","NA_Negative_morality","phase_007_subj_17"
"214",574,"Female","SRET","RJ_formal1","self","Positive","morality","高洁","","","old","2","familiar","2647","1","self_Positive_morality","phase_007_subj_17"
"215",574,"Female","SRET","RJ_formal_2","","Positive","morality","高洁","","","self","f","self","413","1","_Positive_morality","phase_007_subj_17"
"216",574,"Female","SRET","RJ_formal1",NA,"Positive","morality","廉明","","","new","2","familiar","820","0","NA_Positive_morality","phase_007_subj_17"
"217",574,"Female","SRET","RJ_formal_2","","Positive","morality","廉明","","",NA,"f","self","768",NA,"_Positive_morality","phase_007_subj_17"
"218",574,"Female","SRET","RJ_formal1",NA,"Negative","ability","拖拉","","","new","1","new","684","1","NA_Negative_ability","phase_007_subj_17"
"219",574,"Female","SRET","RJ_formal1","friend","Negative","morality","不仁","","","old","1","new","771","0","friend_Negative_morality","phase_007_subj_17"
