"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"98",345,"Male","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2175","1","__","phase_012_subj_8"
"99",345,"Male","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","1716","1","__","phase_012_subj_8"
"100",345,"Male","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","1611","1","__","phase_012_subj_8"
"101",345,"Male","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","2042","1","__","phase_012_subj_8"
"102",345,"Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","1941","1","__","phase_012_subj_8"
"103",345,"Male","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","1885","1","__","phase_012_subj_8"
"104",345,"Male","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","1902","1","__","phase_012_subj_8"
"105",345,"Male","SRET","SRET_math_calculate","","","","","17-12= ? ","5","","5","5","1842","1","__","phase_012_subj_8"
"106",345,"Male","SRET","SRET_math_calculate","","","","","9-8= ?","1","","1","1","1681","1","__","phase_012_subj_8"
"107",345,"Male","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","1911","1","__","phase_012_subj_8"
"108",345,"Male","SRET","SRET_math_calculate","","","","","72/9= ?","8","","8","8","2057","1","__","phase_012_subj_8"
"109",345,"Male","SRET","SRET_math_calculate","","","","","14-9= ?","5","","5","5","1790","1","__","phase_012_subj_8"
"110",345,"Male","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1847","1","__","phase_012_subj_8"
"111",345,"Male","SRET","SRET_math_calculate","","","","","13-9= ?","4","","4","4","1686","1","__","phase_012_subj_8"
"112",345,"Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","1697","1","__","phase_012_subj_8"
"113",345,"Male","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","1846","1","__","phase_012_subj_8"
"114",345,"Male","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","1744","1","__","phase_012_subj_8"
"115",345,"Male","SRET","SRET_math_calculate","","","","","6/2= ?","3","","3","3","1730","1","__","phase_012_subj_8"
"116",345,"Male","SRET","SRET_math_calculate","","","","","11-3= ?","8","","8","8","2520","1","__","phase_012_subj_8"
"117",345,"Male","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","1607","1","__","phase_012_subj_8"
"118",345,"Male","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","2006","1","__","phase_012_subj_8"
"119",345,"Male","SRET","SRET_math_calculate","","","","","10-9= ?","1","","1","1","1687","1","__","phase_012_subj_8"
"120",345,"Male","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","2014","1","__","phase_012_subj_8"
"121",345,"Male","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","1988","1","__","phase_012_subj_8"
"122",345,"Male","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","1612","1","__","phase_012_subj_8"
"123",345,"Male","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","1612","1","__","phase_012_subj_8"
"124",345,"Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1721","1","__","phase_012_subj_8"
"125",345,"Male","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","1697","1","__","phase_012_subj_8"
"126",345,"Male","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","1876","1","__","phase_012_subj_8"
"127",345,"Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","1557","1","__","phase_012_subj_8"
"128",345,"Male","SRET","SRET_math_calculate","","","","","1+6= ?","7","","7","7","1702","1","__","phase_012_subj_8"
"129",345,"Male","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","1946","1","__","phase_012_subj_8"
"130",345,"Male","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","1772","1","__","phase_012_subj_8"
"131",345,"Male","SRET","SRET_math_calculate","","","","","2+7= ?","9","","9","9","1746","1","__","phase_012_subj_8"
"132",345,"Male","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","1547","1","__","phase_012_subj_8"
"133",345,"Male","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","1711","1","__","phase_012_subj_8"
"134",345,"Male","SRET","SRET_math_calculate","","","","","43-34= ?","9","","9","9","2381","1","__","phase_012_subj_8"
"135",345,"Male","SRET","SRET_math_calculate","","","","","18/2= ?","9","","9","9","1821","1","__","phase_012_subj_8"
"136",345,"Male","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","1645","1","__","phase_012_subj_8"
"137",345,"Male","SRET","SRET_math_calculate","","","","","22/11= ?","2","","2","2","1671","1","__","phase_012_subj_8"
"138",345,"Male","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","2691","1","__","phase_012_subj_8"
"139",345,"Male","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","1690","1","__","phase_012_subj_8"
"140",345,"Male","SRET","SRET_math_calculate","","","","","1*8= ?","8","","8","8","1711","1","__","phase_012_subj_8"
"141",345,"Male","SRET","SRET_math_calculate","","","","","11-5= ?","6","","6","6","1631","1","__","phase_012_subj_8"
"142",345,"Male","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","1577","1","__","phase_012_subj_8"
"143",345,"Male","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","1722","1","__","phase_012_subj_8"
"144",345,"Male","SRET","SRET_math_calculate","","","","","3+1= ?","4","","4","4","1667","1","__","phase_012_subj_8"
"145",345,"Male","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","3049","1","__","phase_012_subj_8"
"146",345,"Male","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","1577","1","__","phase_012_subj_8"
"147",345,"Male","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","1746","1","__","phase_012_subj_8"
"148",345,"Male","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","1602","1","__","phase_012_subj_8"
"149",345,"Male","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","1841","1","__","phase_012_subj_8"
"150",345,"Male","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","1841","1","__","phase_012_subj_8"
"151",345,"Male","SRET","SRET_math_calculate","","","","","9-6= ?","3","","3","3","1667","1","__","phase_012_subj_8"
"152",345,"Male","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1656","1","__","phase_012_subj_8"
"153",345,"Male","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","1639","1","__","phase_012_subj_8"
"154",345,"Male","SRET","SRET_math_calculate","","","","","5+4= ?","9","","9","9","1752","1","__","phase_012_subj_8"
"155",345,"Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","1676","1","__","phase_012_subj_8"
"156",345,"Male","SRET","SRET_math_calculate","","","","","3+2= ?","5","","5","5","1673","1","__","phase_012_subj_8"
"157",345,"Male","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","1665","1","__","phase_012_subj_8"
"158",345,"Male","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","1577","1","__","phase_012_subj_8"
"159",345,"Male","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","1831","1","__","phase_012_subj_8"
"160",345,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1696","1","__","phase_012_subj_8"
"161",345,"Male","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","1690","1","__","phase_012_subj_8"
"162",345,"Male","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","1692","1","__","phase_012_subj_8"
"163",345,"Male","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","1867","1","__","phase_012_subj_8"
"164",345,"Male","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","1637","1","__","phase_012_subj_8"
"165",345,"Male","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","1646","1","__","phase_012_subj_8"
"166",345,"Male","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","1607","1","__","phase_012_subj_8"
"167",345,"Male","SRET","SRET_math_calculate","","","","","6+2= ?","8","","8","8","1607","1","__","phase_012_subj_8"
"168",345,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1672","1","__","phase_012_subj_8"
"169",345,"Male","SRET","SRET_math_calculate","","","","","9-5= ?","4","","4","4","1631","1","__","phase_012_subj_8"
"170",345,"Male","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","1682","1","__","phase_012_subj_8"
"171",345,"Male","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","1696","1","__","phase_012_subj_8"
"172",345,"Male","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","1822","1","__","phase_012_subj_8"
"173",345,"Male","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","1812","1","__","phase_012_subj_8"
"174",345,"Male","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","1712","1","__","phase_012_subj_8"
"175",345,"Male","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","1968","1","__","phase_012_subj_8"
"176",345,"Male","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","1620","1","__","phase_012_subj_8"
"177",345,"Male","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","1724","1","__","phase_012_subj_8"
"178",345,"Male","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","1707","1","__","phase_012_subj_8"
"179",345,"Male","SRET","SRET_math_calculate","","","","","11-4= ?","7","","7","7","2102","1","__","phase_012_subj_8"
"180",345,"Male","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","1776","1","__","phase_012_subj_8"
"181",345,"Male","SRET","SRET_math_calculate","","","","","32-23= ?","9","","9","9","2516","1","__","phase_012_subj_8"
"182",345,"Male","SRET","SRET_math_calculate","","","","","90/45= ?","2","","2","2","2037","1","__","phase_012_subj_8"
"183",345,"Male","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","1768","1","__","phase_012_subj_8"
"184",345,"Male","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","1767","1","__","phase_012_subj_8"
"185",345,"Male","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","1682","1","__","phase_012_subj_8"
"186",345,"Male","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","2126","1","__","phase_012_subj_8"
"187",345,"Male","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","2177","1","__","phase_012_subj_8"
"188",345,"Male","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","1879","1","__","phase_012_subj_8"
"189",345,"Male","SRET","SRET_math_calculate","","","","","8-4= ?","4","","4","4","1674","1","__","phase_012_subj_8"
"190",345,"Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","1804","1","__","phase_012_subj_8"
"191",345,"Male","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","1857","1","__","phase_012_subj_8"
"192",345,"Male","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","1772","1","__","phase_012_subj_8"
"193",345,"Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","8","8","125","0","__","phase_012_subj_8"
"194",345,"Male","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","1686","1","__","phase_012_subj_8"
"195",345,"Male","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","1702","1","__","phase_012_subj_8"
"196",345,"Male","SRET","SRET_math_calculate","","","","","1+7= ?","8","","","","","0","__","phase_012_subj_8"
"197",345,"Male","SRET_RJ","RJ_instruct_practice","","","","","","","","","","108316","","__","phase_012_subj_8"
"198",345,"Male","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","1","new","110510","1","friend_Positive_morality","phase_012_subj_8"
"199",345,"Male","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","1","new","1003","1","friend_Positive_ability","phase_012_subj_8"
"200",345,"Male","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","1344","1","friend_Negative_morality","phase_012_subj_8"
"201",345,"Male","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","697","1","self_Negative_morality","phase_012_subj_8"
"202",345,"Male","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","f","friend","1362","0","_Negative_morality","phase_012_subj_8"
"203",345,"Male","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","1037","1","self_Negative_ability","phase_012_subj_8"
"204",345,"Male","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","j","self","719","1","_Negative_ability","phase_012_subj_8"
"205",345,"Male","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","1194","1","self_Positive_morality","phase_012_subj_8"
"206",345,"Male","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","f","friend","328","0","_Positive_morality","phase_012_subj_8"
"207",345,"Male","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","677","1","friend_Negative_ability","phase_012_subj_8"
"208",345,"Male","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","508","1","self_Positive_ability","phase_012_subj_8"
"209",345,"Male","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","j","self","858","1","_Positive_ability","phase_012_subj_8"
"210",345,"Male","SRET_RJ","RJ_instruct","","","","","","","","","","2859","","__","phase_012_subj_8"
"211",345,"Male","SRET","RJ_formal1",NA,"Negative","ability","驽钝","","","new","1","new","1682","1","NA_Negative_ability","phase_012_subj_8"
"212",345,"Male","SRET","RJ_formal1",NA,"Negative","morality","诡诈","","","new","1","new","1082","1","NA_Negative_morality","phase_012_subj_8"
"213",345,"Male","SRET","RJ_formal1",NA,"Positive","morality","善良","","","new","2","familiar","1327","0","NA_Positive_morality","phase_012_subj_8"
"214",345,"Male","SRET","RJ_formal_2","","Positive","morality","善良","","",NA,"j","self","167",NA,"_Positive_morality","phase_012_subj_8"
"215",345,"Male","SRET","RJ_formal1","friend","Negative","morality","贪腐","","","old","3","old","708","1","friend_Negative_morality","phase_012_subj_8"
"216",345,"Male","SRET","RJ_formal_2","","Negative","morality","贪腐","","","friend","f","friend","448","1","_Negative_morality","phase_012_subj_8"
"217",345,"Male","SRET","RJ_formal1","self","Positive","morality","守时","","","old","3","old","1680","1","self_Positive_morality","phase_012_subj_8"
"218",345,"Male","SRET","RJ_formal_2","","Positive","morality","守时","","","self","f","friend","272","0","_Positive_morality","phase_012_subj_8"
"219",345,"Male","SRET","RJ_formal1",NA,"Negative","ability","浅薄","","","new","2","familiar","1301","0","NA_Negative_ability","phase_012_subj_8"
"220",345,"Male","SRET","RJ_formal_2","","Negative","ability","浅薄","","",NA,"j","self","289",NA,"_Negative_ability","phase_012_subj_8"
"221",345,"Male","SRET","RJ_formal1",NA,"Positive","ability","沉着","","","new","1","new","956","1","NA_Positive_ability","phase_012_subj_8"
"222",345,"Male","SRET","RJ_formal1","friend","Negative","ability","拖延","","","old","3","old","637","1","friend_Negative_ability","phase_012_subj_8"
"223",345,"Male","SRET","RJ_formal_2","","Negative","ability","拖延","","","friend","f","friend","868","1","_Negative_ability","phase_012_subj_8"
"224",345,"Male","SRET","RJ_formal1","self","Positive","morality","君子","","","old","3","old","616","1","self_Positive_morality","phase_012_subj_8"
