"X","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
18,38,"Female","SRET","EW_formal","friend","Negative","ability","废物","",NA,"","j","no",967,NA,"friend_Negative_ability","phase_002_subj_2"
19,38,"Female","SRET","EW_formal","self","Positive","ability","懂行","",NA,"","j","no",955,NA,"self_Positive_ability","phase_002_subj_2"
20,38,"Female","SRET","EW_formal","friend","Positive","morality","仗义","",NA,"","f","yes",732,NA,"friend_Positive_morality","phase_002_subj_2"
21,38,"Female","SRET","EW_formal","self","Positive","morality","守信","",NA,"","f","yes",728,NA,"self_Positive_morality","phase_002_subj_2"
22,38,"Female","SRET","EW_formal","friend","Negative","morality","黑心","",NA,"","j","no",589,NA,"friend_Negative_morality","phase_002_subj_2"
23,38,"Female","SRET","EW_formal","self","Positive","morality","热心","",NA,"","f","yes",625,NA,"self_Positive_morality","phase_002_subj_2"
24,38,"Female","SRET","EW_formal","friend","Negative","morality","无耻","",NA,"","j","no",527,NA,"friend_Negative_morality","phase_002_subj_2"
25,38,"Female","SRET","EW_formal","friend","Negative","ability","愚蠢","",NA,"","j","no",766,NA,"friend_Negative_ability","phase_002_subj_2"
26,38,"Female","SRET","EW_formal","friend","Positive","morality","仁厚","",NA,"","j","no",846,NA,"friend_Positive_morality","phase_002_subj_2"
27,38,"Female","SRET","EW_formal","self","Positive","ability","聪明","",NA,"","j","no",872,NA,"self_Positive_ability","phase_002_subj_2"
28,38,"Female","SRET","EW_formal","self","Positive","morality","淡泊","",NA,"","j","no",892,NA,"self_Positive_morality","phase_002_subj_2"
29,38,"Female","SRET","EW_formal","friend","Positive","ability","有力","",NA,"","f","yes",988,NA,"friend_Positive_ability","phase_002_subj_2"
30,38,"Female","SRET","EW_formal","friend","Negative","ability","弱智","",NA,"","j","no",591,NA,"friend_Negative_ability","phase_002_subj_2"
31,38,"Female","SRET","EW_formal","friend","Positive","morality","文明","",NA,"","f","yes",676,NA,"friend_Positive_morality","phase_002_subj_2"
32,38,"Female","SRET","EW_formal","friend","Negative","morality","虚假","",NA,"","j","no",616,NA,"friend_Negative_morality","phase_002_subj_2"
33,38,"Female","SRET","EW_formal","self","Negative","ability","拖拉","",NA,"","f","yes",879,NA,"self_Negative_ability","phase_002_subj_2"
34,38,"Female","SRET","EW_formal","friend","Negative","ability","独断","",NA,"","f","yes",872,NA,"friend_Negative_ability","phase_002_subj_2"
35,38,"Female","SRET","EW_formal","friend","Positive","morality","厚道","",NA,"","f","yes",608,NA,"friend_Positive_morality","phase_002_subj_2"
36,38,"Female","SRET","EW_formal","self","Negative","ability","迂拙","",NA,"","j","no",560,NA,"self_Negative_ability","phase_002_subj_2"
37,38,"Female","SRET","EW_formal","self","Negative","morality","自私","",NA,"","f","yes",760,NA,"self_Negative_morality","phase_002_subj_2"
38,38,"Female","SRET","EW_formal","friend","Negative","ability","业余","",NA,"","j","no",626,NA,"friend_Negative_ability","phase_002_subj_2"
39,38,"Female","SRET","EW_formal","friend","Negative","morality","混账","",NA,"","j","no",465,NA,"friend_Negative_morality","phase_002_subj_2"
40,38,"Female","SRET","EW_formal","self","Negative","ability","愚痴","",NA,"","j","no",612,NA,"self_Negative_ability","phase_002_subj_2"
41,38,"Female","SRET","EW_formal","friend","Negative","ability","庸碌","",NA,"","j","no",723,NA,"friend_Negative_ability","phase_002_subj_2"
42,38,"Female","SRET","EW_formal","self","Positive","morality","守时","",NA,"","f","yes",573,NA,"self_Positive_morality","phase_002_subj_2"
43,38,"Female","SRET","EW_formal","self","Positive","morality","坦荡","",NA,"","f","yes",648,NA,"self_Positive_morality","phase_002_subj_2"
44,38,"Female","SRET","EW_formal","friend","Negative","morality","贪腐","",NA,"","j","no",550,NA,"friend_Negative_morality","phase_002_subj_2"
45,38,"Female","SRET","EW_formal","self","Positive","ability","高明","",NA,"","j","no",801,NA,"self_Positive_ability","phase_002_subj_2"
46,38,"Female","SRET","EW_formal","self","Positive","ability","努力","",NA,"","j","no",1057,NA,"self_Positive_ability","phase_002_subj_2"
47,38,"Female","SRET","EW_formal","self","Positive","ability","思辨","",NA,"","j","no",735,NA,"self_Positive_ability","phase_002_subj_2"
48,38,"Female","SRET","EW_formal","friend","Positive","ability","高效","",NA,"","j","no",701,NA,"friend_Positive_ability","phase_002_subj_2"
49,38,"Female","SRET","EW_formal","self","Negative","morality","恶劣","",NA,"","j","no",521,NA,"self_Negative_morality","phase_002_subj_2"
50,38,"Female","SRET","EW_formal","self","Negative","morality","缺德","",NA,"","j","no",586,NA,"self_Negative_morality","phase_002_subj_2"
51,38,"Female","SRET","EW_formal","self","Positive","ability","无敌","",NA,"","j","no",609,NA,"self_Positive_ability","phase_002_subj_2"
52,38,"Female","SRET","EW_formal","friend","Negative","morality","不良","",NA,"","j","no",622,NA,"friend_Negative_morality","phase_002_subj_2"
53,38,"Female","SRET","EW_formal","friend","Positive","ability","能干","",NA,"","f","yes",595,NA,"friend_Positive_ability","phase_002_subj_2"
54,38,"Female","SRET","EW_formal","self","Positive","morality","忠良","",NA,"","f","yes",611,NA,"self_Positive_morality","phase_002_subj_2"
55,38,"Female","SRET","EW_formal","friend","Negative","morality","刻薄","",NA,"","j","no",581,NA,"friend_Negative_morality","phase_002_subj_2"
56,38,"Female","SRET","EW_formal","self","Negative","morality","狡诈","",NA,"","j","no",529,NA,"self_Negative_morality","phase_002_subj_2"
57,38,"Female","SRET","EW_formal","self","Negative","ability","笨蛋","",NA,"","f","yes",739,NA,"self_Negative_ability","phase_002_subj_2"
58,38,"Female","SRET","EW_formal","self","Negative","morality","歹毒","",NA,"","j","no",484,NA,"self_Negative_morality","phase_002_subj_2"
59,38,"Female","SRET","EW_formal","self","Positive","ability","细心","",NA,"","f","yes",537,NA,"self_Positive_ability","phase_002_subj_2"
60,38,"Female","SRET","EW_formal","friend","Positive","ability","坚持","",NA,"","f","yes",597,NA,"friend_Positive_ability","phase_002_subj_2"
61,38,"Female","SRET","EW_formal","friend","Positive","ability","博识","",NA,"","f","yes",584,NA,"friend_Positive_ability","phase_002_subj_2"
62,38,"Female","SRET","EW_formal","friend","Positive","ability","干练","",NA,"","f","yes",490,NA,"friend_Positive_ability","phase_002_subj_2"
63,38,"Female","SRET","EW_formal","friend","Positive","morality","诚信","",NA,"","f","yes",593,NA,"friend_Positive_morality","phase_002_subj_2"
64,38,"Female","SRET","EW_formal","self","Negative","morality","淫乱","",NA,"","j","no",590,NA,"self_Negative_morality","phase_002_subj_2"
65,38,"Female","SRET","EW_formal","friend","Negative","ability","新手","",NA,"","j","no",618,NA,"friend_Negative_ability","phase_002_subj_2"
66,38,"Female","SRET","EW_formal","self","Negative","ability","盲目","",NA,"","j","no",531,NA,"self_Negative_ability","phase_002_subj_2"
67,38,"Female","SRET","EW_formal","self","Positive","morality","敬业","",NA,"","f","yes",565,NA,"self_Positive_morality","phase_002_subj_2"
68,38,"Female","SRET","EW_formal","friend","Positive","ability","全才","",NA,"","j","no",562,NA,"friend_Positive_ability","phase_002_subj_2"
69,38,"Female","SRET","EW_formal","self","Negative","ability","迟钝","",NA,"","j","no",486,NA,"self_Negative_ability","phase_002_subj_2"
70,38,"Female","SRET","EW_formal","self","Positive","morality","谦逊","",NA,"","f","yes",622,NA,"self_Positive_morality","phase_002_subj_2"
71,38,"Female","SRET","EW_formal","self","Negative","ability","无知","",NA,"","j","no",635,NA,"self_Negative_ability","phase_002_subj_2"
72,38,"Female","SRET","EW_formal","self","Negative","ability","无助","",NA,"","f","yes",552,NA,"self_Negative_ability","phase_002_subj_2"
73,38,"Female","SRET","EW_formal","self","Negative","ability","才尽","",NA,"","j","no",647,NA,"self_Negative_ability","phase_002_subj_2"
74,38,"Female","SRET","EW_formal","friend","Positive","morality","侠义","",NA,"","f","yes",620,NA,"friend_Positive_morality","phase_002_subj_2"
75,38,"Female","SRET","EW_formal","self","Positive","ability","娴熟","",NA,"","j","no",849,NA,"self_Positive_ability","phase_002_subj_2"
76,38,"Female","SRET","EW_formal","self","Negative","morality","狡狯","",NA,"","j","no",530,NA,"self_Negative_morality","phase_002_subj_2"
77,38,"Female","SRET","EW_formal","friend","Positive","morality","无私","",NA,"","f","yes",559,NA,"friend_Positive_morality","phase_002_subj_2"
78,38,"Female","SRET","EW_formal","self","Positive","morality","高尚","",NA,"","f","yes",661,NA,"self_Positive_morality","phase_002_subj_2"
79,38,"Female","SRET","EW_formal","friend","Positive","ability","利落","",NA,"","j","no",710,NA,"friend_Positive_ability","phase_002_subj_2"
80,38,"Female","SRET","EW_formal","friend","Negative","morality","低劣","",NA,"","j","no",569,NA,"friend_Negative_morality","phase_002_subj_2"
81,38,"Female","SRET","EW_formal","friend","Positive","morality","忠诚","",NA,"","f","yes",926,NA,"friend_Positive_morality","phase_002_subj_2"
82,38,"Female","SRET","EW_formal","self","Positive","morality","慷慨","",NA,"","f","yes",1058,NA,"self_Positive_morality","phase_002_subj_2"
83,38,"Female","SRET","EW_formal","friend","Positive","ability","果断","",NA,"","f","yes",846,NA,"friend_Positive_ability","phase_002_subj_2"
84,38,"Female","SRET","EW_formal","friend","Negative","morality","不孝","",NA,"","j","no",514,NA,"friend_Negative_morality","phase_002_subj_2"
85,38,"Female","SRET","EW_formal","self","Negative","morality","邪恶","",NA,"","j","no",479,NA,"self_Negative_morality","phase_002_subj_2"
86,38,"Female","SRET","EW_formal","self","Negative","ability","马虎","",NA,"","f","yes",683,NA,"self_Negative_ability","phase_002_subj_2"
87,38,"Female","SRET","EW_formal","friend","Positive","ability","博学","",NA,"","j","no",606,NA,"friend_Positive_ability","phase_002_subj_2"
88,38,"Female","SRET","EW_formal","friend","Positive","morality","宽容","",NA,"","f","yes",423,NA,"friend_Positive_morality","phase_002_subj_2"
89,38,"Female","SRET","EW_formal","friend","Negative","ability","毛糙","",NA,"","j","no",588,NA,"friend_Negative_ability","phase_002_subj_2"
90,38,"Female","SRET","EW_formal","friend","Negative","ability","拖延","",NA,"","f","yes",1038,NA,"friend_Negative_ability","phase_002_subj_2"
91,38,"Female","SRET","EW_formal","friend","Positive","morality","素养","",NA,"","f","yes",632,NA,"friend_Positive_morality","phase_002_subj_2"
92,38,"Female","SRET","EW_formal","self","Positive","ability","主见","",NA,"","j","no",1512,NA,"self_Positive_ability","phase_002_subj_2"
93,38,"Female","SRET","EW_formal","self","Negative","ability","缓慢","",NA,"","f","yes",529,NA,"self_Negative_ability","phase_002_subj_2"
94,38,"Female","SRET","EW_formal","friend","Negative","morality","低俗","",NA,"","j","no",615,NA,"friend_Negative_morality","phase_002_subj_2"
95,38,"Female","SRET_math","math_instructions","","","","","",NA,"","0","",11581,NA,"__","phase_002_subj_2"
96,38,"Female","SRET","SRET_math_calculate","","","","","3*1= ?",3,"","3","3",2384,1,"__","phase_002_subj_2"
97,38,"Female","SRET","SRET_math_calculate","","","","","3+0= ?",3,"","3","3",2014,1,"__","phase_002_subj_2"
98,38,"Female","SRET","SRET_math_calculate","","","","","3+1= ?",4,"","4","4",1921,1,"__","phase_002_subj_2"
99,38,"Female","SRET","SRET_math_calculate","","","","","5+1= ?",6,"","6","6",1838,1,"__","phase_002_subj_2"
100,38,"Female","SRET","SRET_math_calculate","","","","","13-5= ?",8,"","8","8",6598,1,"__","phase_002_subj_2"
101,38,"Female","SRET","SRET_math_calculate","","","","","12/12= ?",1,"","1","1",2178,1,"__","phase_002_subj_2"
102,38,"Female","SRET","SRET_math_calculate","","","","","6/2= ?",3,"","3","3",2799,1,"__","phase_002_subj_2"
103,38,"Female","SRET","SRET_math_calculate","","","","","10-5= ?",5,"","5","5",1870,1,"__","phase_002_subj_2"
104,38,"Female","SRET","SRET_math_calculate","","","","","18/2= ?",9,"","9","9",2885,1,"__","phase_002_subj_2"
105,38,"Female","SRET","SRET_math_calculate","","","","","6+3= ?",9,"","9","9",4448,1,"__","phase_002_subj_2"
106,38,"Female","SRET","SRET_math_calculate","","","","","1+2= ?",3,"","3","3",1783,1,"__","phase_002_subj_2"
107,38,"Female","SRET","SRET_math_calculate","","","","","11-8= ?",3,"","3","3",3498,1,"__","phase_002_subj_2"
108,38,"Female","SRET","SRET_math_calculate","","","","","5+3= ?",8,"","8","8",1936,1,"__","phase_002_subj_2"
109,38,"Female","SRET","SRET_math_calculate","","","","","7*0= ?",0,"","0","0",2330,1,"__","phase_002_subj_2"
110,38,"Female","SRET","SRET_math_calculate","","","","","11-5= ?",6,"","6","6",4789,1,"__","phase_002_subj_2"
111,38,"Female","SRET","SRET_math_calculate","","","","","2+1= ?",3,"","3","3",1893,1,"__","phase_002_subj_2"
112,38,"Female","SRET","SRET_math_calculate","","","","","1+8= ?",9,"","9","9",1849,1,"__","phase_002_subj_2"
113,38,"Female","SRET","SRET_math_calculate","","","","","4*2= ?",8,"","8","8",2029,1,"__","phase_002_subj_2"
114,38,"Female","SRET","SRET_math_calculate","","","","","14-9= ?",5,"","5","5",5037,1,"__","phase_002_subj_2"
115,38,"Female","SRET","SRET_math_calculate","","","","","9-3= ?",6,"","6","6",2406,1,"__","phase_002_subj_2"
116,38,"Female","SRET","SRET_math_calculate","","","","","6+2= ?",8,"","8","8",1929,1,"__","phase_002_subj_2"
117,38,"Female","SRET","SRET_math_calculate","","","","","2+3= ?",5,"","5","5",1983,1,"__","phase_002_subj_2"
118,38,"Female","SRET","SRET_math_calculate","","","","","7+1= ?",8,"","8","8",2405,1,"__","phase_002_subj_2"
119,38,"Female","SRET","SRET_math_calculate","","","","","20/5= ?",4,"","4","4",2016,1,"__","phase_002_subj_2"
120,38,"Female","SRET","SRET_math_calculate","","","","","2+7= ?",9,"","9","9",2003,1,"__","phase_002_subj_2"
121,38,"Female","SRET","SRET_math_calculate","","","","","17-12= ? ",5,"","5","5",2100,1,"__","phase_002_subj_2"
122,38,"Female","SRET","SRET_math_calculate","","","","","9-2= ?",7,"","7","7",2366,1,"__","phase_002_subj_2"
123,38,"Female","SRET","SRET_math_calculate","","","","","12-5= ?",7,"","7","7",2609,1,"__","phase_002_subj_2"
124,38,"Female","SRET","SRET_math_calculate","","","","","9-1= ?",8,"","8","8",2134,1,"__","phase_002_subj_2"
125,38,"Female","SRET","SRET_math_calculate","","","","","12/6= ?",2,"","2","2",1894,1,"__","phase_002_subj_2"
126,38,"Female","SRET","SRET_math_calculate","","","","","8+1= ?",9,"","9","9",1749,1,"__","phase_002_subj_2"
127,38,"Female","SRET","SRET_math_calculate","","","","","3+3= ?",6,"","6","6",1698,1,"__","phase_002_subj_2"
128,38,"Female","SRET","SRET_math_calculate","","","","","9/3= ?",3,"","3","3",3136,1,"__","phase_002_subj_2"
129,38,"Female","SRET","SRET_math_calculate","","","","","22/11= ?",2,"","2","2",2268,1,"__","phase_002_subj_2"
130,38,"Female","SRET","SRET_math_calculate","","","","","10-9= ?",1,"","1","1",2241,1,"__","phase_002_subj_2"
131,38,"Female","SRET","SRET_math_calculate","","","","","7+2= ?",9,"","9","9",1950,1,"__","phase_002_subj_2"
132,38,"Female","SRET","SRET_math_calculate","","","","","43-34= ?",9,"","9","9",4170,1,"__","phase_002_subj_2"
133,38,"Female","SRET","SRET_math_calculate","","","","","2+6= ?",8,"","8","8",1984,1,"__","phase_002_subj_2"
134,38,"Female","SRET","SRET_math_calculate","","","","","1+7= ?",8,"","8","8",1820,1,"__","phase_002_subj_2"
135,38,"Female","SRET","SRET_math_calculate","","","","","32-23= ?",9,"","9","9",3648,1,"__","phase_002_subj_2"
136,38,"Female","SRET","SRET_math_calculate","","","","","81/9= ?",9,"","9","9",2317,1,"__","phase_002_subj_2"
137,38,"Female","SRET","SRET_math_calculate","","","","","8*1= ?",8,"","8","8",2025,1,"__","phase_002_subj_2"
138,38,"Female","SRET","SRET_math_calculate","","","","","4+4= ?",8,"","8","8",2994,1,"__","phase_002_subj_2"
139,38,"Female","SRET","SRET_math_calculate","","","","","12/4= ?",3,"","3","3",1976,1,"__","phase_002_subj_2"
140,38,"Female","SRET","SRET_math_calculate","","","","","11-3= ?",8,"","8","8",5306,1,"__","phase_002_subj_2"
141,38,"Female","SRET","SRET_math_calculate","","","","","2+2= ?",4,"","4","4",1748,1,"__","phase_002_subj_2"
142,38,"Female","SRET","SRET_math_calculate","","","","","5+2= ?",7,"","7","7",1861,1,"__","phase_002_subj_2"
143,38,"Female","SRET","SRET_math_calculate","","","","","2+4= ?",6,"","6","6",1862,1,"__","phase_002_subj_2"
144,38,"Female","SRET","SRET_math_calculate","","","","","4+3= ?",7,"","7","7",1849,1,"__","phase_002_subj_2"
145,38,"Female","SRET","SRET_math_calculate","","","","","32-32= ?",0,"","9","9",3544,0,"__","phase_002_subj_2"
146,38,"Female","SRET","SRET_math_calculate","","","","","8-3= ? ",5,"","5","5",1738,1,"__","phase_002_subj_2"
147,38,"Female","SRET","SRET_math_calculate","","","","","19-17= ?",2,"","2","2",3965,1,"__","phase_002_subj_2"
148,38,"Female","SRET","SRET_math_calculate","","","","","5/1= ?",5,"","5","5",2579,1,"__","phase_002_subj_2"
149,38,"Female","SRET","SRET_math_calculate","","","","","3*2= ?",6,"","6","6",2130,1,"__","phase_002_subj_2"
150,38,"Female","SRET","SRET_math_calculate","","","","","13-9= ?",4,"","4","4",3246,1,"__","phase_002_subj_2"
151,38,"Female","SRET","SRET_math_calculate","","","","","13-6= ?",7,"","7","7",2686,1,"__","phase_002_subj_2"
152,38,"Female","SRET","SRET_math_calculate","","","","","5+4= ?",9,"","9","9",1815,1,"__","phase_002_subj_2"
153,38,"Female","SRET","SRET_math_calculate","","","","","5-3= ?",2,"","2","2",2125,1,"__","phase_002_subj_2"
154,38,"Female","SRET","SRET_math_calculate","","","","","1*8= ?",8,"","8","8",1873,1,"__","phase_002_subj_2"
155,38,"Female","SRET","SRET_math_calculate","","","","","9-8= ?",1,"","1","1",1871,1,"__","phase_002_subj_2"
156,38,"Female","SRET","SRET_math_calculate","","","","","4*1= ?",4,"","4","4",1800,1,"__","phase_002_subj_2"
157,38,"Female","SRET","SRET_math_calculate","","","","","2*4= ?",8,"","8","8",1830,1,"__","phase_002_subj_2"
158,38,"Female","SRET","SRET_math_calculate","","","","","9-7= ?",2,"","2","2",1839,1,"__","phase_002_subj_2"
159,38,"Female","SRET","SRET_math_calculate","","","","","21/3= ? ",7,"","7","7",2456,1,"__","phase_002_subj_2"
160,38,"Female","SRET","SRET_math_calculate","","","","","12-12= ?",0,"","0","0",3126,1,"__","phase_002_subj_2"
161,38,"Female","SRET","SRET_math_calculate","","","","","90/45= ?",2,"","2","2",3849,1,"__","phase_002_subj_2"
162,38,"Female","SRET","SRET_math_calculate","","","","","49/7 = ?",7,"","7","7",2261,1,"__","phase_002_subj_2"
163,38,"Female","SRET","SRET_math_calculate","","","","","22-22= ?",0,"","0","0",2084,1,"__","phase_002_subj_2"
164,38,"Female","SRET","SRET_math_calculate","","","","","9-6= ?",3,"","3","3",1857,1,"__","phase_002_subj_2"
165,38,"Female","SRET","SRET_math_calculate","","","","","4+2= ?",6,"","6","6",1781,1,"__","phase_002_subj_2"
166,38,"Female","SRET","SRET_math_calculate","","","","","2*3= ?",6,"","6","6",1847,1,"__","phase_002_subj_2"
167,38,"Female","SRET","SRET_math_calculate","","","","","29-27= ?",2,"","","",NA,0,"__","phase_002_subj_2"
168,38,"Female","SRET_RJ","RJ_instruct_practice","","","","","",NA,"","","",55938,NA,"__","phase_002_subj_2"
169,38,"Female","SRET","RJ_formal1","self","Positive","morality","忠实","",NA,"old","3","old",64033,1,"self_Positive_morality","phase_002_subj_2"
170,38,"Female","SRET","RJ_formal_2","","Positive","morality","忠实","",NA,"self","3","",4539,0,"_Positive_morality","phase_002_subj_2"
171,38,"Female","SRET","RJ_formal1","self","Positive","ability","严谨","",NA,"old","2","familiar",5236,1,"self_Positive_ability","phase_002_subj_2"
172,38,"Female","SRET","RJ_formal_2","","Positive","ability","严谨","",NA,"self","j","friend",10346,0,"_Positive_ability","phase_002_subj_2"
173,38,"Female","SRET","RJ_formal1","self","Negative","morality","徇私","",NA,"old","2","familiar",4978,1,"self_Negative_morality","phase_002_subj_2"
174,38,"Female","SRET","RJ_formal_2","","Negative","morality","徇私","",NA,"self","j","friend",2506,0,"_Negative_morality","phase_002_subj_2"
175,38,"Female","SRET","RJ_formal1","friend","Negative","morality","可鄙","",NA,"new","1","new",2186,1,"friend_Negative_morality","phase_002_subj_2"
176,38,"Female","SRET","RJ_formal1","self","Negative","ability","刻板","",NA,"old","1","new",2023,0,"self_Negative_ability","phase_002_subj_2"
177,38,"Female","SRET","RJ_formal1","friend","Negative","ability","白痴","",NA,"new","2","familiar",3314,0,"friend_Negative_ability","phase_002_subj_2"
178,38,"Female","SRET","RJ_formal_2","","Negative","ability","白痴","",NA,"friend","f","self",1215,0,"_Negative_ability","phase_002_subj_2"
179,38,"Female","SRET","RJ_formal1","friend","Positive","ability","认真","",NA,"new","3","old",2463,0,"friend_Positive_ability","phase_002_subj_2"
180,38,"Female","SRET","RJ_formal_2","","Positive","ability","认真","",NA,"friend","j","friend",1974,1,"_Positive_ability","phase_002_subj_2"
181,38,"Female","SRET","RJ_formal1","friend","Positive","morality","宽宏","",NA,"new","2","familiar",3145,0,"friend_Positive_morality","phase_002_subj_2"
182,38,"Female","SRET","RJ_formal_2","","Positive","morality","宽宏","",NA,"friend","f","self",677,0,"_Positive_morality","phase_002_subj_2"
183,38,"Female","SRET_RJ","RJ_instruct","","","","","",NA,"","","",8670,NA,"__","phase_002_subj_2"
184,38,"Female","SRET","RJ_formal1","friend","Negative","ability","独断","",NA,"old","1","new",3584,0,"friend_Negative_ability","phase_002_subj_2"
185,38,"Female","SRET","RJ_formal1",NA,"Negative","morality","卑鄙","",NA,"new","2","familiar",1883,0,"NA_Negative_morality","phase_002_subj_2"
186,38,"Female","SRET","RJ_formal_2","","Negative","morality","卑鄙","",NA,NA,"f","self",1136,NA,"_Negative_morality","phase_002_subj_2"
187,38,"Female","SRET","RJ_formal1",NA,"Negative","morality","阴毒","",NA,"new","1","new",1463,1,"NA_Negative_morality","phase_002_subj_2"
188,38,"Female","SRET","RJ_formal1","friend","Negative","morality","虚假","",NA,"old","2","familiar",3885,1,"friend_Negative_morality","phase_002_subj_2"
189,38,"Female","SRET","RJ_formal_2","","Negative","morality","虚假","",NA,"friend","f","self",853,0,"_Negative_morality","phase_002_subj_2"
190,38,"Female","SRET","RJ_formal1",NA,"Positive","morality","好心","",NA,"new","2","familiar",1942,0,"NA_Positive_morality","phase_002_subj_2"
191,38,"Female","SRET","RJ_formal_2","","Positive","morality","好心","",NA,NA,"f","self",552,NA,"_Positive_morality","phase_002_subj_2"
192,38,"Female","SRET","RJ_formal1","self","Positive","ability","无敌","",NA,"old","2","familiar",4914,1,"self_Positive_ability","phase_002_subj_2"
193,38,"Female","SRET","RJ_formal_2","","Positive","ability","无敌","",NA,"self","f","self",695,1,"_Positive_ability","phase_002_subj_2"
194,38,"Female","SRET","RJ_formal1",NA,"Negative","ability","外行","",NA,"new","2","familiar",2545,0,"NA_Negative_ability","phase_002_subj_2"
195,38,"Female","SRET","RJ_formal_2","","Negative","ability","外行","",NA,NA,"j","friend",1979,NA,"_Negative_ability","phase_002_subj_2"
196,38,"Female","SRET","RJ_formal1",NA,"Positive","morality","忠义","",NA,"new","2","familiar",3272,0,"NA_Positive_morality","phase_002_subj_2"
197,38,"Female","SRET","RJ_formal_2","","Positive","morality","忠义","",NA,NA,"j","friend",916,NA,"_Positive_morality","phase_002_subj_2"
198,38,"Female","SRET","RJ_formal1","self","Positive","ability","娴熟","",NA,"old","1","new",2188,0,"self_Positive_ability","phase_002_subj_2"
199,38,"Female","SRET","RJ_formal1",NA,"Positive","ability","稳健","",NA,"new","1","new",1198,1,"NA_Positive_ability","phase_002_subj_2"
200,38,"Female","SRET","RJ_formal1",NA,"Positive","ability","学霸","",NA,"new","1","new",1007,1,"NA_Positive_ability","phase_002_subj_2"
201,38,"Female","SRET","RJ_formal1",NA,"Positive","morality","廉正","",NA,"new","1","new",979,1,"NA_Positive_morality","phase_002_subj_2"
202,38,"Female","SRET","RJ_formal1","self","Positive","ability","懂行","",NA,"old","2","familiar",3603,1,"self_Positive_ability","phase_002_subj_2"
203,38,"Female","SRET","RJ_formal_2","","Positive","ability","懂行","",NA,"self","f","self",665,1,"_Positive_ability","phase_002_subj_2"
204,38,"Female","SRET","RJ_formal1","friend","Positive","ability","能干","",NA,"old","2","familiar",4699,1,"friend_Positive_ability","phase_002_subj_2"
205,38,"Female","SRET","RJ_formal_2","","Positive","ability","能干","",NA,"friend","f","self",1415,0,"_Positive_ability","phase_002_subj_2"
206,38,"Female","SRET","RJ_formal1","self","Negative","morality","虚伪","",NA,"old","2","familiar",1174,1,"self_Negative_morality","phase_002_subj_2"
207,38,"Female","SRET","RJ_formal_2","","Negative","morality","虚伪","",NA,"self","f","self",752,1,"_Negative_morality","phase_002_subj_2"
208,38,"Female","SRET","RJ_formal1","self","Negative","ability","笨蛋","",NA,"old","3","old",3129,1,"self_Negative_ability","phase_002_subj_2"
209,38,"Female","SRET","RJ_formal_2","","Negative","ability","笨蛋","",NA,"self","f","self",555,1,"_Negative_ability","phase_002_subj_2"
210,38,"Female","SRET","RJ_formal1","friend","Negative","ability","逞能","",NA,"old","1","new",5980,0,"friend_Negative_ability","phase_002_subj_2"
